Date,Adj Close
2020-01-02,13.399999618530273
2020-01-03,12.800000190734863
2020-01-06,13.600000381469727
2020-01-07,14.0
2020-01-08,14.399999618530273
2020-01-09,15.199999809265137
2020-01-10,18.399999618530273
2020-01-13,16.0
2020-01-14,14.800000190734863
2020-01-15,14.600000381469727
2020-01-16,14.600000381469727
2020-01-17,16.0
2020-01-21,15.600000381469727
2020-01-22,15.199999809265137
2020-01-23,15.600000381469727
2020-01-24,15.199999809265137
2020-01-27,15.399999618530273
2020-01-28,14.399999618530273
2020-01-29,14.800000190734863
2020-01-30,14.0
2020-01-31,13.0
2020-02-03,13.199999809265137
2020-02-04,14.600000381469727
2020-02-05,14.399999618530273
2020-02-06,14.399999618530273
2020-02-07,14.399999618530273
2020-02-10,14.0
2020-02-11,14.399999618530273
2020-02-12,14.800000190734863
2020-02-13,14.800000190734863
2020-02-14,14.800000190734863
2020-02-18,14.199999809265137
2020-02-19,14.600000381469727
2020-02-20,13.600000381469727
2020-02-21,14.199999809265137
2020-02-24,14.0
2020-02-25,13.399999618530273
2020-02-26,12.199999809265137
2020-02-27,10.800000190734863
2020-02-28,10.600000381469727
2020-03-02,10.800000190734863
2020-03-03,11.0
2020-03-04,11.199999809265137
2020-03-05,10.800000190734863
2020-03-06,10.199999809265137
2020-03-09,9.600000381469727
2020-03-10,9.600000381469727
2020-03-11,10.800000190734863
2020-03-12,9.600000381469727
2020-03-13,9.600000381469727
2020-03-16,7.0
2020-03-17,7.400000095367432
2020-03-18,7.199999809265137
2020-03-19,7.599999904632568
2020-03-20,6.599999904632568
2020-03-23,6.599999904632568
2020-03-24,7.400000095367432
2020-03-25,8.0
2020-03-26,8.0
2020-03-27,7.800000190734863
2020-03-30,7.599999904632568
2020-03-31,7.800000190734863
2020-04-01,7.400000095367432
2020-04-02,7.199999809265137
2020-04-03,7.400000095367432
2020-04-06,7.599999904632568
2020-04-07,7.599999904632568
2020-04-08,8.0
2020-04-09,7.800000190734863
2020-04-13,8.0
2020-04-14,7.800000190734863
2020-04-15,7.96999979019165
2020-04-16,6.800000190734863
2020-04-17,6.269999980926514
2020-04-20,8.640000343322754
2020-04-21,4.119999885559082
2020-04-22,4.010000228881836
2020-04-23,3.9800000190734863
2020-04-24,4.019999980926514
2020-04-27,4.150000095367432
2020-04-28,4.090000152587891
2020-04-29,4.019999980926514
2020-04-30,4.170000076293945
2020-05-01,4.079999923706055
2020-05-04,4.179999828338623
2020-05-05,4.159999847412109
2020-05-06,4.059999942779541
2020-05-07,4.090000152587891
2020-05-08,4.119999885559082
2020-05-11,4.170000076293945
2020-05-12,4.130000114440918
2020-05-13,4.21999979019165
2020-05-14,4.199999809265137
2020-05-15,4.110000133514404
2020-05-18,4.119999885559082
2020-05-19,4.369999885559082
2020-05-20,4.590000152587891
2020-05-21,5.170000076293945
2020-05-22,5.360000133514404
2020-05-26,5.840000152587891
2020-05-27,5.630000114440918
2020-05-28,5.400000095367432
2020-05-29,5.019999980926514
2020-06-01,5.050000190734863
2020-06-02,4.909999847412109
2020-06-03,4.829999923706055
2020-06-04,4.809999942779541
2020-06-05,4.880000114440918
2020-06-08,5.159999847412109
2020-06-09,5.150000095367432
2020-06-10,4.96999979019165
2020-06-11,4.440000057220459
2020-06-12,4.53000020980835
2020-06-15,4.639999866485596
2020-06-16,4.800000190734863
2020-06-17,4.570000171661377
2020-06-18,4.75
2020-06-19,4.489999771118164
2020-06-22,4.46999979019165
2020-06-23,4.539999961853027
2020-06-24,4.619999885559082
2020-06-25,4.699999809265137
2020-06-26,4.559999942779541
2020-06-29,4.639999866485596
2020-06-30,4.650000095367432
2020-07-01,4.579999923706055
2020-07-02,4.53000020980835
2020-07-06,4.46999979019165
2020-07-07,4.409999847412109
2020-07-08,4.579999923706055
2020-07-09,4.46999979019165
2020-07-10,4.440000057220459
2020-07-13,4.380000114440918
2020-07-14,4.360000133514404
2020-07-15,4.440000057220459
2020-07-16,4.480000019073486
2020-07-17,4.480000019073486
2020-07-20,4.650000095367432
2020-07-21,4.840000152587891
2020-07-22,4.690000057220459
2020-07-23,4.539999961853027
2020-07-24,4.5
2020-07-27,4.449999809265137
2020-07-28,4.460000038146973
2020-07-29,4.420000076293945
2020-07-30,4.619999885559082
2020-07-31,4.949999809265137
2020-08-03,4.800000190734863
2020-08-04,4.860000133514404
2020-08-05,5.010000228881836
2020-08-06,4.769999980926514
2020-08-07,4.760000228881836
2020-08-10,4.909999847412109
2020-08-11,4.659999847412109
2020-08-12,4.559999942779541
2020-08-13,4.309999942779541
2020-08-14,4.489999771118164
2020-08-17,4.369999885559082
2020-08-18,4.329999923706055
2020-08-19,4.360000133514404
2020-08-20,4.300000190734863
2020-08-21,4.21999979019165
2020-08-24,4.099999904632568
2020-08-25,4.159999847412109
2020-08-26,4.079999923706055
2020-08-27,3.890000104904175
2020-08-28,3.890000104904175
2020-08-31,3.819999933242798
2020-09-01,3.819999933242798
2020-09-02,3.759999990463257
2020-09-03,3.4100000858306885
2020-09-04,3.2899999618530273
2020-09-08,3.25
2020-09-09,3.299999952316284
2020-09-10,3.380000114440918
2020-09-11,3.309999942779541
2020-09-14,3.3499999046325684
2020-09-15,3.450000047683716
2020-09-16,3.4600000381469727
2020-09-17,3.7699999809265137
2020-09-18,3.740000009536743
2020-09-21,3.559999942779541
2020-09-22,3.4600000381469727
2020-09-23,3.3399999141693115
2020-09-24,3.3299999237060547
2020-09-25,3.430000066757202
2020-09-28,3.4800000190734863
2020-09-29,3.700000047683716
2020-09-30,3.6500000953674316
2020-10-01,3.569999933242798
2020-10-02,3.6700000762939453
2020-10-05,3.799999952316284
2020-10-06,4.050000190734863
2020-10-07,4.019999980926514
2020-10-08,3.9700000286102295
2020-10-09,3.940000057220459
2020-10-12,3.930000066757202
2020-10-13,4.039999961853027
2020-10-14,4.130000114440918
2020-10-15,4.019999980926514
2020-10-16,3.890000104904175
2020-10-19,4.03000020980835
2020-10-20,4.050000190734863
2020-10-21,4.070000171661377
2020-10-22,4.090000152587891
2020-10-23,3.7699999809265137
2020-10-26,3.390000104904175
2020-10-27,3.380000114440918
2020-10-28,3.2100000381469727
2020-10-29,3.4200000762939453
2020-10-30,3.259999990463257
2020-11-02,3.240000009536743
2020-11-03,3.2799999713897705
2020-11-04,3.259999990463257
2020-11-05,3.2799999713897705
2020-11-06,3.2699999809265137
2020-11-09,3.3299999237060547
2020-11-10,3.380000114440918
2020-11-11,3.509999990463257
2020-11-12,3.4700000286102295
2020-11-13,3.5399999618530273
2020-11-16,3.5799999237060547
2020-11-17,3.5
2020-11-18,3.549999952316284
2020-11-19,3.5199999809265137
2020-11-20,3.430000066757202
2020-11-23,3.509999990463257
2020-11-24,3.5299999713897705
2020-11-25,3.7300000190734863
2020-11-27,3.8499999046325684
2020-11-30,3.9200000762939453
2020-12-01,3.75
2020-12-02,4.119999885559082
2020-12-03,4.159999847412109
2020-12-04,4.170000076293945
2020-12-07,4.21999979019165
2020-12-08,4.429999828338623
2020-12-09,4.400000095367432
2020-12-10,4.420000076293945
2020-12-11,4.320000171661377
2020-12-14,4.289999961853027
2020-12-15,4.440000057220459
2020-12-16,4.269999980926514
2020-12-17,4.130000114440918
2020-12-18,4.230000019073486
2020-12-21,4.28000020980835
2020-12-22,6.400000095367432
2020-12-23,8.449999809265137
2020-12-24,8.020000457763672
2020-12-28,8.930000305175781
2020-12-29,8.180000305175781
2020-12-30,7.150000095367432
2020-12-31,7.809999942779541
2021-01-04,7.96999979019165
2021-01-05,7.739999771118164
2021-01-06,7.929999828338623
2021-01-07,8.109999656677246
2021-01-08,8.859999656677246
2021-01-11,9.529999732971191
2021-01-12,8.829999923706055
2021-01-13,8.859999656677246
2021-01-14,9.010000228881836
2021-01-15,7.349999904632568
2021-01-19,7.550000190734863
2021-01-20,7.210000038146973
2021-01-21,7.360000133514404
2021-01-22,7.429999828338623
2021-01-25,7.349999904632568
2021-01-26,7.559999942779541
2021-01-27,7.389999866485596
2021-01-28,7.599999904632568
2021-01-29,7.03000020980835
2021-02-01,7.349999904632568
2021-02-02,7.25
2021-02-03,7.010000228881836
2021-02-04,7.650000095367432
2021-02-05,8.819999694824219
2021-02-08,9.149999618530273
2021-02-09,10.15999984741211
2021-02-10,9.449999809265137
2021-02-11,9.6899995803833
2021-02-12,9.119999885559082
2021-02-16,9.140000343322754
2021-02-17,8.949999809265137
2021-02-18,8.109999656677246
2021-02-19,8.510000228881836
2021-02-22,7.760000228881836
2021-02-23,7.260000228881836
2021-02-24,7.409999847412109
2021-02-25,7.0
2021-02-26,6.900000095367432
2021-03-01,7.46999979019165
2021-03-02,7.369999885559082
2021-03-03,6.760000228881836
2021-03-04,6.099999904632568
2021-03-05,6.170000076293945
2021-03-08,6.050000190734863
2021-03-09,7.210000038146973
2021-03-10,7.210000038146973
2021-03-11,7.869999885559082
2021-03-12,7.550000190734863
2021-03-15,8.6899995803833
2021-03-16,8.260000228881836
2021-03-17,8.34000015258789
2021-03-18,8.149999618530273
2021-03-19,8.390000343322754
2021-03-22,7.960000038146973
2021-03-23,7.730000019073486
2021-03-24,7.230000019073486
2021-03-25,7.429999828338623
2021-03-26,7.400000095367432
2021-03-29,6.75
2021-03-30,6.679999828338623
2021-03-31,7.110000133514404
2021-04-01,7.480000019073486
2021-04-05,7.019999980926514
2021-04-06,7.179999828338623
2021-04-07,7.150000095367432
2021-04-08,7.559999942779541
2021-04-09,7.400000095367432
2021-04-12,7.119999885559082
2021-04-13,6.860000133514404
2021-04-14,7.03000020980835
2021-04-15,6.820000171661377
2021-04-16,6.519999980926514
2021-04-19,6.480000019073486
2021-04-20,6.420000076293945
2021-04-21,6.940000057220459
2021-04-22,6.789999961853027
2021-04-23,6.840000152587891
2021-04-26,7.239999771118164
2021-04-27,7.150000095367432
2021-04-28,7.230000019073486
2021-04-29,7.110000133514404
2021-04-30,7.110000133514404
2021-05-03,7.079999923706055
2021-05-04,7.010000228881836
2021-05-05,6.809999942779541
2021-05-06,6.550000190734863
2021-05-07,6.690000057220459
2021-05-10,6.610000133514404
2021-05-11,6.75
2021-05-12,6.369999885559082
2021-05-13,6.559999942779541
2021-05-14,6.789999961853027
2021-05-17,7.059999942779541
2021-05-18,7.650000095367432
2021-05-19,7.519999980926514
2021-05-20,7.659999847412109
2021-05-21,7.71999979019165
2021-05-24,7.239999771118164
2021-05-25,7.150000095367432
2021-05-26,7.039999961853027
