Date,Adj Close
2020-01-02,148.1999969482422
2020-01-03,146.5
2020-01-06,145.64999389648438
2020-01-07,145.6999969482422
2020-01-08,145.39999389648438
2020-01-09,144.8300018310547
2020-01-10,144.6199951171875
2020-01-13,143.8800048828125
2020-01-14,145.1999969482422
2020-01-15,144.32000732421875
2020-01-16,145.1199951171875
2020-01-17,144.3300018310547
2020-01-21,143.55999755859375
2020-01-22,144.00999450683594
2020-01-23,142.1999969482422
2020-01-24,140.0800018310547
2020-01-27,135.89999389648438
2020-01-28,138.3699951171875
2020-01-29,136.05999755859375
2020-01-30,137.80999755859375
2020-01-31,138.30999755859375
2020-02-03,141.32000732421875
2020-02-04,144.72999572753906
2020-02-05,141.3699951171875
2020-02-06,142.6999969482422
2020-02-07,141.02000427246094
2020-02-10,142.58999633789062
2020-02-11,141.00999450683594
2020-02-12,141.85000610351562
2020-02-13,140.89999389648438
2020-02-14,139.5399932861328
2020-02-18,139.13999938964844
2020-02-19,141.3000030517578
2020-02-20,140.3699951171875
2020-02-21,138.97000122070312
2020-02-24,133.00999450683594
2020-02-25,128.19000244140625
2020-02-26,123.36000061035156
2020-02-27,118.04000091552734
2020-02-28,117.6500015258789
2020-03-02,119.9800033569336
2020-03-03,116.44999694824219
2020-03-04,119.18000030517578
2020-03-05,113.9800033569336
2020-03-06,115.2699966430664
2020-03-09,104.3499984741211
2020-03-10,111.45999908447266
2020-03-11,105.51000213623047
2020-03-12,91.80999755859375
2020-03-13,102.5199966430664
2020-03-16,95.01000213623047
2020-03-17,93.52999877929688
2020-03-18,88.80000305175781
2020-03-19,94.93000030517578
2020-03-20,85.9800033569336
2020-03-23,85.76000213623047
2020-03-24,98.12000274658203
2020-03-25,100.7300033569336
2020-03-26,105.36000061035156
2020-03-27,96.4000015258789
2020-03-30,99.80000305175781
2020-03-31,96.5999984741211
2020-04-01,94.91999816894531
2020-04-02,96.97000122070312
2020-04-03,93.87999725341797
2020-04-06,99.58000183105469
2020-04-07,101.23999786376953
2020-04-08,101.06999969482422
2020-04-09,104.5
2020-04-13,103.5
2020-04-14,106.02999877929688
2020-04-15,103.37000274658203
2020-04-16,102.0199966430664
2020-04-17,106.62999725341797
2020-04-20,102.26000213623047
2020-04-21,100.54000091552734
2020-04-22,100.98999786376953
2020-04-23,101.0
2020-04-24,101.19000244140625
2020-04-27,106.05999755859375
2020-04-28,106.20999908447266
2020-04-29,112.25
2020-04-30,108.1500015258789
2020-05-01,105.5
2020-05-04,103.18000030517578
2020-05-05,101.05999755859375
2020-05-06,100.87999725341797
2020-05-07,105.56999969482422
2020-05-08,109.16000366210938
2020-05-11,107.7699966430664
2020-05-12,104.55999755859375
2020-05-13,102.91999816894531
2020-05-14,105.91000366210938
2020-05-15,109.05000305175781
2020-05-18,116.8499984741211
2020-05-19,114.37000274658203
2020-05-20,119.91999816894531
2020-05-21,117.83000183105469
2020-05-22,118.0199966430664
2020-05-26,120.94999694824219
2020-05-27,121.52999877929688
2020-05-28,116.75
2020-05-29,117.30000305175781
2020-06-01,118.7699966430664
2020-06-02,118.75
2020-06-03,122.18000030517578
2020-06-04,123.69000244140625
2020-06-05,124.81999969482422
2020-06-08,127.27999877929688
2020-06-09,123.88999938964844
2020-06-10,122.18000030517578
2020-06-11,112.63999938964844
2020-06-12,115.48999786376953
2020-06-15,117.08000183105469
2020-06-16,118.44000244140625
2020-06-17,117.6500015258789
2020-06-18,118.37000274658203
2020-06-19,114.3499984741211
2020-06-22,115.91999816894531
2020-06-23,116.58999633789062
2020-06-24,112.06999969482422
2020-06-25,111.36000061035156
2020-06-26,109.0999984741211
2020-06-29,111.5199966430664
2020-06-30,111.51000213623047
2020-07-01,113.01000213623047
2020-07-02,112.18000030517578
2020-07-06,114.43000030517578
2020-07-07,113.62999725341797
2020-07-08,116.66000366210938
2020-07-09,116.80999755859375
2020-07-10,119.33999633789062
2020-07-13,116.22000122070312
2020-07-14,118.66000366210938
2020-07-15,120.9000015258789
2020-07-16,119.43000030517578
2020-07-17,118.6500015258789
2020-07-20,117.79000091552734
2020-07-21,118.62000274658203
2020-07-22,119.02999877929688
2020-07-23,118.12000274658203
2020-07-24,117.61000061035156
2020-07-27,116.30999755859375
2020-07-28,116.18000030517578
2020-07-29,115.61000061035156
2020-07-30,115.66000366210938
2020-07-31,116.94000244140625
2020-08-03,116.3499984741211
2020-08-04,117.29000091552734
2020-08-05,127.61000061035156
2020-08-06,130.82000732421875
2020-08-07,129.92999267578125
2020-08-10,128.7899932861328
2020-08-11,130.49000549316406
2020-08-12,131.7899932861328
2020-08-13,130.9600067138672
2020-08-14,130.52999877929688
2020-08-17,129.3699951171875
2020-08-18,128.9199981689453
2020-08-19,127.7699966430664
2020-08-20,128.1199951171875
2020-08-21,127.44000244140625
2020-08-24,130.69000244140625
2020-08-25,129.7899932861328
2020-08-26,132.17999267578125
2020-08-27,133.72999572753906
2020-08-28,135.5399932861328
2020-08-31,131.8699951171875
2020-09-01,133.5500030517578
2020-09-02,135.38999938964844
2020-09-03,133.24000549316406
2020-09-04,131.99000549316406
2020-09-08,134.1999969482422
2020-09-09,133.36000061035156
2020-09-10,133.22000122070312
2020-09-11,131.75
2020-09-14,131.25
2020-09-15,131.24000549316406
2020-09-16,132.08999633789062
2020-09-17,130.22000122070312
2020-09-18,128.6300048828125
2020-09-21,125.41000366210938
2020-09-22,127.20999908447266
2020-09-23,123.27999877929688
2020-09-24,122.48999786376953
2020-09-25,124.0
2020-09-28,125.98999786376953
2020-09-29,125.4000015258789
2020-09-30,124.08000183105469
2020-10-01,123.30999755859375
2020-10-02,122.55000305175781
2020-10-05,123.37000274658203
2020-10-06,120.93000030517578
2020-10-07,122.91000366210938
2020-10-08,123.08999633789062
2020-10-09,124.9800033569336
2020-10-12,124.97000122070312
2020-10-13,128.9600067138672
