Date,Adj Close
2020-01-02,29.309999465942383
2020-01-03,28.979999542236328
2020-01-06,29.239999771118164
2020-01-07,29.1299991607666
2020-01-08,29.299999237060547
2020-01-09,30.020000457763672
2020-01-10,30.09000015258789
2020-01-13,30.690000534057617
2020-01-14,30.799999237060547
2020-01-15,31.0
2020-01-16,31.399999618530273
2020-01-17,31.799999237060547
2020-01-21,32.209999084472656
2020-01-22,33.06999969482422
2020-01-23,33.47999954223633
2020-01-24,32.16999816894531
2020-01-27,31.479999542236328
2020-01-28,32.189998626708984
2020-01-29,32.20000076293945
2020-01-30,32.38999938964844
2020-01-31,32.290000915527344
2020-02-03,33.5099983215332
2020-02-04,34.779998779296875
2020-02-05,34.97999954223633
2020-02-06,35.599998474121094
2020-02-07,36.27000045776367
2020-02-10,36.150001525878906
2020-02-11,35.209999084472656
2020-02-12,31.440000534057617
2020-02-13,32.25
2020-02-14,31.8700008392334
2020-02-18,31.899999618530273
2020-02-19,32.720001220703125
2020-02-20,32.88999938964844
2020-02-21,31.549999237060547
2020-02-24,31.450000762939453
2020-02-25,30.770000457763672
2020-02-26,30.5
2020-02-27,28.3700008392334
2020-02-28,28.979999542236328
2020-03-02,29.049999237060547
2020-03-03,28.5
2020-03-04,28.610000610351562
2020-03-05,26.829999923706055
2020-03-06,26.149999618530273
2020-03-09,25.209999084472656
2020-03-10,25.8700008392334
2020-03-11,25.229999542236328
2020-03-12,22.360000610351562
2020-03-13,24.899999618530273
2020-03-16,20.6200008392334
2020-03-17,20.760000228881836
2020-03-18,14.050000190734863
2020-03-19,14.779999732971191
2020-03-20,14.479999542236328
2020-03-23,14.0
2020-03-24,14.510000228881836
2020-03-25,16.510000228881836
2020-03-26,18.899999618530273
2020-03-27,19.829999923706055
2020-03-30,20.549999237060547
2020-03-31,19.09000015258789
2020-04-01,17.40999984741211
2020-04-02,18.110000610351562
2020-04-03,16.950000762939453
2020-04-06,19.229999542236328
2020-04-07,19.989999771118164
2020-04-08,20.59000015258789
2020-04-09,21.360000610351562
2020-04-13,19.260000228881836
2020-04-14,19.440000534057617
2020-04-15,19.059999465942383
2020-04-16,19.0
2020-04-17,19.850000381469727
2020-04-20,19.770000457763672
2020-04-21,19.0
2020-04-22,19.920000076293945
2020-04-23,19.979999542236328
2020-04-24,20.850000381469727
2020-04-27,22.149999618530273
2020-04-28,22.93000030517578
2020-04-29,24.950000762939453
2020-04-30,23.239999771118164
2020-05-01,23.06999969482422
2020-05-04,21.719999313354492
2020-05-05,22.940000534057617
2020-05-06,22.579999923706055
2020-05-07,23.25
2020-05-08,24.729999542236328
2020-05-11,25.719999313354492
2020-05-12,25.0
2020-05-13,25.0
2020-05-14,24.770000457763672
2020-05-15,25.809999465942383
2020-05-18,27.709999084472656
2020-05-19,28.850000381469727
2020-05-20,28.350000381469727
2020-05-21,27.360000610351562
2020-05-22,27.6200008392334
2020-05-26,28.399999618530273
2020-05-27,29.520000457763672
2020-05-28,28.8799991607666
2020-05-29,28.860000610351562
2020-06-01,29.040000915527344
2020-06-02,29.920000076293945
2020-06-03,29.25
2020-06-04,29.260000228881836
2020-06-05,30.90999984741211
2020-06-08,31.670000076293945
2020-06-09,31.489999771118164
2020-06-10,31.09000015258789
2020-06-11,28.030000686645508
2020-06-12,28.09000015258789
2020-06-15,28.899999618530273
2020-06-16,30.3700008392334
2020-06-17,30.260000228881836
2020-06-18,29.6299991607666
2020-06-19,30.06999969482422
2020-06-22,29.690000534057617
2020-06-23,30.600000381469727
2020-06-24,28.5
2020-06-25,30.399999618530273
2020-06-26,29.360000610351562
2020-06-29,29.8799991607666
2020-06-30,30.25
2020-07-01,29.989999771118164
2020-07-02,29.59000015258789
2020-07-06,29.969999313354492
2020-07-07,28.459999084472656
2020-07-08,28.270000457763672
2020-07-09,27.209999084472656
2020-07-10,27.3700008392334
2020-07-13,26.790000915527344
2020-07-14,27.360000610351562
2020-07-15,28.540000915527344
2020-07-16,27.65999984741211
2020-07-17,27.510000228881836
2020-07-20,28.40999984741211
2020-07-21,28.25
2020-07-22,28.219999313354492
2020-07-23,27.440000534057617
2020-07-24,26.709999084472656
2020-07-27,26.709999084472656
2020-07-28,26.639999389648438
2020-07-29,26.350000381469727
2020-07-30,25.510000228881836
2020-07-31,24.18000030517578
2020-08-03,24.469999313354492
2020-08-04,24.90999984741211
2020-08-05,25.690000534057617
2020-08-06,25.84000015258789
2020-08-07,26.030000686645508
2020-08-10,25.049999237060547
2020-08-11,28.860000610351562
2020-08-12,28.209999084472656
2020-08-13,28.5
2020-08-14,28.75
2020-08-17,28.84000015258789
2020-08-18,28.530000686645508
2020-08-19,28.559999465942383
2020-08-20,28.729999542236328
2020-08-21,28.510000228881836
2020-08-24,28.489999771118164
2020-08-25,29.219999313354492
2020-08-26,28.700000762939453
2020-08-27,28.040000915527344
2020-08-28,28.079999923706055
2020-08-31,27.889999389648438
2020-09-01,28.280000686645508
2020-09-02,28.209999084472656
2020-09-03,27.280000686645508
2020-09-04,26.350000381469727
2020-09-08,26.360000610351562
2020-09-09,26.850000381469727
2020-09-10,25.43000030517578
2020-09-11,23.899999618530273
2020-09-14,24.280000686645508
2020-09-15,24.399999618530273
2020-09-16,23.81999969482422
2020-09-17,23.209999084472656
2020-09-18,22.809999465942383
2020-09-21,23.559999465942383
2020-09-22,23.010000228881836
2020-09-23,25.0
2020-09-24,24.309999465942383
2020-09-25,24.8700008392334
2020-09-28,25.190000534057617
2020-09-29,25.030000686645508
2020-09-30,25.25
2020-10-01,25.760000228881836
2020-10-02,25.43000030517578
2020-10-05,25.56999969482422
2020-10-06,25.799999237060547
2020-10-07,26.229999542236328
2020-10-08,25.8799991607666
2020-10-09,25.809999465942383
2020-10-12,26.170000076293945
2020-10-13,26.299999237060547
2020-10-14,25.549999237060547
2020-10-15,24.81999969482422
2020-10-16,25.020000457763672
2020-10-19,25.100000381469727
2020-10-20,24.790000915527344
2020-10-21,24.719999313354492
2020-10-22,24.93000030517578
2020-10-23,25.43000030517578
2020-10-26,23.530000686645508
2020-10-27,23.06999969482422
2020-10-28,21.450000762939453
2020-10-29,21.209999084472656
2020-10-30,20.6299991607666
2020-11-02,21.049999237060547
2020-11-03,21.93000030517578
2020-11-04,23.239999771118164
2020-11-05,22.860000610351562
2020-11-06,23.040000915527344
2020-11-09,24.600000381469727
2020-11-10,25.049999237060547
2020-11-11,24.579999923706055
2020-11-12,23.65999984741211
2020-11-13,24.899999618530273
2020-11-16,24.860000610351562
2020-11-17,25.309999465942383
2020-11-18,24.790000915527344
2020-11-19,24.600000381469727
2020-11-20,24.799999237060547
2020-11-23,26.299999237060547
2020-11-24,27.649999618530273
2020-11-25,27.5
2020-11-27,27.8799991607666
2020-11-30,27.899999618530273
2020-12-01,27.760000228881836
2020-12-02,27.940000534057617
2020-12-03,27.899999618530273
2020-12-04,29.65999984741211
2020-12-07,28.969999313354492
2020-12-08,28.899999618530273
2020-12-09,29.18000030517578
2020-12-10,29.43000030517578
2020-12-11,29.700000762939453
2020-12-14,28.3700008392334
2020-12-15,29.59000015258789
2020-12-16,30.68000030517578
2020-12-17,31.43000030517578
2020-12-18,32.529998779296875
2020-12-21,32.77000045776367
2020-12-22,32.810001373291016
2020-12-23,32.810001373291016
2020-12-24,32.849998474121094
2020-12-28,33.08000183105469
2020-12-29,32.54999923706055
2020-12-30,33.369998931884766
2020-12-31,33.20000076293945
2021-01-04,32.81999969482422
2021-01-05,32.52000045776367
2021-01-06,30.860000610351562
2021-01-07,31.600000381469727
2021-01-08,31.709999084472656
2021-01-11,30.93000030517578
2021-01-12,30.15999984741211
2021-01-13,29.809999465942383
2021-01-14,29.479999542236328
2021-01-15,29.579999923706055
2021-01-19,29.270000457763672
2021-01-20,29.25
2021-01-21,29.350000381469727
2021-01-22,28.6200008392334
2021-01-25,28.299999237060547
2021-01-26,29.100000381469727
2021-01-27,28.75
2021-01-28,29.68000030517578
2021-01-29,29.020000457763672
2021-02-01,29.299999237060547
2021-02-02,30.420000076293945
2021-02-03,30.110000610351562
2021-02-04,31.3700008392334
2021-02-05,32.61000061035156
2021-02-08,33.86000061035156
2021-02-09,35.209999084472656
2021-02-10,34.59000015258789
2021-02-11,34.20000076293945
2021-02-12,33.900001525878906
2021-02-16,32.880001068115234
2021-02-17,32.369998931884766
2021-02-18,32.290000915527344
2021-02-19,32.86000061035156
2021-02-22,32.66999816894531
2021-02-23,33.52000045776367
2021-02-24,34.349998474121094
2021-02-25,33.209999084472656
2021-02-26,33.20000076293945
2021-03-01,34.11000061035156
2021-03-02,33.31999969482422
2021-03-03,33.619998931884766
2021-03-04,32.15999984741211
2021-03-05,32.40999984741211
2021-03-08,32.2599983215332
2021-03-09,32.470001220703125
2021-03-10,32.099998474121094
2021-03-11,33.970001220703125
2021-03-12,33.779998779296875
2021-03-15,35.65999984741211
2021-03-16,34.810001373291016
2021-03-17,34.36000061035156
2021-03-18,32.880001068115234
2021-03-19,33.380001068115234
2021-03-22,32.31999969482422
2021-03-23,31.329999923706055
2021-03-24,30.969999313354492
2021-03-25,30.420000076293945
2021-03-26,31.6200008392334
2021-03-29,29.889999389648438
2021-03-30,30.56999969482422
2021-03-31,31.1299991607666
2021-04-01,31.649999618530273
2021-04-05,31.780000686645508
2021-04-06,31.479999542236328
2021-04-07,31.440000534057617
2021-04-08,32.11000061035156
2021-04-09,32.470001220703125
2021-04-12,32.529998779296875
2021-04-13,32.43000030517578
2021-04-14,32.540000915527344
2021-04-15,33.31999969482422
2021-04-16,33.7599983215332
2021-04-19,33.189998626708984
2021-04-20,32.470001220703125
2021-04-21,33.060001373291016
2021-04-22,33.0099983215332
2021-04-23,33.459999084472656
2021-04-26,33.88999938964844
2021-04-27,33.29999923706055
2021-04-28,34.220001220703125
2021-04-29,33.7599983215332
2021-04-30,33.220001220703125
2021-05-03,33.470001220703125
2021-05-04,32.40999984741211
2021-05-05,31.520000457763672
2021-05-06,31.040000915527344
2021-05-07,31.65999984741211
2021-05-10,31.06999969482422
2021-05-11,30.84000015258789
2021-05-12,30.06999969482422
2021-05-13,29.829999923706055
2021-05-14,31.559999465942383
2021-05-17,30.360000610351562
2021-05-18,29.600000381469727
2021-05-19,29.739999771118164
2021-05-20,30.3799991607666
2021-05-21,30.719999313354492
2021-05-24,31.450000762939453
2021-05-25,31.190000534057617
2021-05-26,31.420000076293945
2021-05-27,30.81999969482422
2021-05-28,31.06999969482422
2021-06-01,31.18000030517578
2021-06-02,31.170000076293945
2021-06-03,30.639999389648438
2021-06-04,30.75
2021-06-07,30.739999771118164
2021-06-08,31.31999969482422
2021-06-09,31.450000762939453
2021-06-10,31.6299991607666
2021-06-11,32.22999954223633
2021-06-14,32.5
2021-06-15,31.739999771118164
2021-06-16,31.309999465942383
2021-06-17,30.979999542236328
2021-06-18,30.010000228881836
2021-06-21,31.65999984741211
2021-06-22,31.799999237060547
2021-06-23,32.209999084472656
2021-06-24,32.27000045776367
2021-06-25,31.389999389648438
2021-06-28,30.84000015258789
2021-06-29,30.3700008392334
2021-06-30,30.219999313354492
2021-07-01,30.959999084472656
2021-07-02,31.09000015258789
2021-07-06,31.579999923706055
2021-07-07,31.729999542236328
2021-07-08,31.239999771118164
2021-07-09,31.6299991607666
2021-07-12,32.029998779296875
2021-07-13,32.52000045776367
2021-07-14,32.040000915527344
2021-07-15,30.920000076293945
2021-07-16,31.020000457763672
2021-07-19,30.299999237060547
2021-07-20,31.360000610351562
2021-07-21,32.209999084472656
2021-07-22,31.799999237060547
2021-07-23,32.130001068115234
2021-07-26,31.780000686645508
2021-07-27,31.190000534057617
2021-07-28,31.43000030517578
2021-07-29,31.850000381469727
2021-07-30,31.920000076293945
2021-08-02,31.18000030517578
2021-08-03,30.700000762939453
2021-08-04,30.389999389648438
2021-08-05,30.760000228881836
2021-08-06,31.0
2021-08-09,30.510000228881836
2021-08-10,29.520000457763672
2021-08-11,28.530000686645508
2021-08-12,28.850000381469727
2021-08-13,28.530000686645508
2021-08-16,27.530000686645508
2021-08-17,27.719999313354492
2021-08-18,27.420000076293945
2021-08-19,27.059999465942383
2021-08-20,27.190000534057617
2021-08-23,27.170000076293945
2021-08-24,27.899999618530273
2021-08-25,28.209999084472656
2021-08-26,28.049999237060547
2021-08-27,29.059999465942383
2021-08-30,29.040000915527344
2021-08-31,28.90999984741211
2021-09-01,29.399999618530273
2021-09-02,29.0
2021-09-03,28.520000457763672
2021-09-07,27.979999542236328
2021-09-08,28.34000015258789
2021-09-09,27.510000228881836
2021-09-10,26.969999313354492
2021-09-13,26.610000610351562
2021-09-14,25.6299991607666
2021-09-15,25.549999237060547
2021-09-16,25.6299991607666
2021-09-17,25.0
2021-09-20,24.68000030517578
2021-09-21,23.780000686645508
2021-09-22,24.209999084472656
2021-09-23,25.489999771118164
2021-09-24,25.219999313354492
2021-09-27,25.81999969482422
2021-09-28,24.399999618530273
2021-09-29,24.829999923706055
2021-09-30,24.209999084472656
2021-10-01,24.270000457763672
2021-10-04,22.899999618530273
2021-10-05,24.809999465942383
2021-10-06,24.850000381469727
2021-10-07,25.329999923706055
2021-10-08,24.850000381469727
2021-10-11,23.719999313354492
2021-10-12,24.09000015258789
2021-10-13,24.270000457763672
2021-10-14,24.59000015258789
2021-10-15,25.600000381469727
2021-10-18,24.520000457763672
2021-10-19,24.6200008392334
2021-10-20,24.559999465942383
2021-10-21,24.1299991607666
2021-10-22,23.670000076293945
2021-10-25,23.219999313354492
2021-10-26,23.469999313354492
2021-10-27,22.0
2021-10-28,22.389999389648438
2021-10-29,22.389999389648438
2021-11-01,22.56999969482422
2021-11-02,21.729999542236328
2021-11-03,22.329999923706055
2021-11-04,22.280000686645508
2021-11-05,22.479999542236328
2021-11-08,22.790000915527344
2021-11-09,22.40999984741211
2021-11-10,22.399999618530273
2021-11-11,22.059999465942383
2021-11-12,21.979999542236328
2021-11-15,22.40999984741211
2021-11-16,22.950000762939453
2021-11-17,21.190000534057617
2021-11-18,22.40999984741211
2021-11-19,22.25
2021-11-22,20.190000534057617
2021-11-23,20.649999618530273
2021-11-24,20.690000534057617
2021-11-26,19.440000534057617
2021-11-29,18.889999389648438
2021-11-30,18.649999618530273
2021-12-01,17.90999984741211
2021-12-02,19.18000030517578
2021-12-03,19.229999542236328
2021-12-06,20.770000457763672
2021-12-07,22.15999984741211
2021-12-08,22.200000762939453
2021-12-09,22.18000030517578
2021-12-10,21.459999084472656
2021-12-13,21.010000228881836
2021-12-14,21.3700008392334
2021-12-15,21.729999542236328
2021-12-16,21.469999313354492
2021-12-17,21.790000915527344
2021-12-20,20.940000534057617
2021-12-21,22.530000686645508
2021-12-22,22.860000610351562
2021-12-23,23.239999771118164
2021-12-27,23.700000762939453
2021-12-28,23.389999389648438
2021-12-29,23.0
2021-12-30,22.739999771118164
2021-12-31,22.790000915527344
2022-01-03,24.25
2022-01-04,23.81999969482422
2022-01-05,23.25
2022-01-06,23.420000076293945
2022-01-07,23.899999618530273
2022-01-10,23.8799991607666
2022-01-11,24.260000228881836
2022-01-12,23.729999542236328
2022-01-13,23.440000534057617
2022-01-14,23.059999465942383
2022-01-18,21.93000030517578
2022-01-19,21.389999389648438
2022-01-20,21.770000457763672
2022-01-21,21.0
2022-01-24,21.299999237060547
2022-01-25,21.110000610351562
2022-01-26,21.34000015258789
2022-01-27,21.40999984741211
2022-01-28,22.229999542236328
2022-01-31,23.139999389648438
2022-02-01,24.399999618530273
2022-02-02,23.510000228881836
2022-02-03,22.399999618530273
2022-02-04,23.239999771118164
2022-02-07,23.65999984741211
2022-02-08,24.389999389648438
2022-02-09,26.100000381469727
2022-02-10,26.899999618530273
2022-02-11,26.530000686645508
2022-02-14,27.579999923706055
2022-02-15,26.440000534057617
2022-02-16,26.510000228881836
2022-02-17,25.770000457763672
2022-02-18,25.360000610351562
2022-02-22,25.030000686645508
2022-02-23,24.1200008392334
2022-02-24,25.93000030517578
2022-02-25,26.450000762939453
2022-02-28,26.399999618530273
2022-03-01,25.209999084472656
2022-03-02,25.93000030517578
2022-03-03,25.079999923706055
2022-03-04,24.389999389648438
2022-03-07,23.989999771118164
2022-03-08,24.100000381469727
2022-03-09,25.149999618530273
2022-03-10,25.56999969482422
2022-03-11,24.280000686645508
2022-03-14,23.829999923706055
2022-03-15,24.719999313354492
2022-03-16,25.93000030517578
2022-03-17,25.889999389648438
2022-03-18,26.709999084472656
2022-03-21,26.510000228881836
2022-03-22,27.030000686645508
2022-03-23,26.139999389648438
2022-03-24,26.25
2022-03-25,27.299999237060547
2022-03-28,26.610000610351562
2022-03-29,27.860000610351562
2022-03-30,28.190000534057617
2022-03-31,27.860000610351562
2022-04-01,28.010000228881836
2022-04-04,28.799999237060547
2022-04-05,29.639999389648438
2022-04-06,28.280000686645508
2022-04-07,27.5
2022-04-08,26.459999084472656
2022-04-11,26.600000381469727
2022-04-12,26.31999969482422
2022-04-13,26.760000228881836
2022-04-14,26.6299991607666
2022-04-18,26.649999618530273
2022-04-19,27.559999465942383
2022-04-20,26.690000534057617
2022-04-21,26.299999237060547
2022-04-22,25.719999313354492
2022-04-25,26.8700008392334
2022-04-26,25.670000076293945
2022-04-27,25.81999969482422
2022-04-28,27.459999084472656
2022-04-29,27.450000762939453
2022-05-02,28.459999084472656
2022-05-03,28.43000030517578
2022-05-04,28.979999542236328
2022-05-05,26.920000076293945
2022-05-06,25.75
2022-05-09,25.049999237060547
2022-05-10,24.940000534057617
2022-05-11,23.020000457763672
2022-05-12,23.540000915527344
2022-05-13,23.90999984741211
2022-05-16,23.420000076293945
2022-05-17,24.190000534057617
2022-05-18,23.280000686645508
2022-05-19,23.81999969482422
2022-05-20,23.530000686645508
2022-05-23,23.719999313354492
2022-05-24,22.770000457763672
2022-05-25,23.399999618530273
2022-05-26,23.270000457763672
2022-05-27,23.799999237060547
2022-05-31,23.31999969482422
2022-06-01,23.270000457763672
2022-06-02,24.06999969482422
2022-06-03,23.3799991607666
2022-06-06,23.760000228881836
2022-06-07,24.549999237060547
2022-06-08,24.690000534057617
2022-06-09,24.40999984741211
2022-06-10,23.219999313354492
2022-06-13,21.790000915527344
2022-06-14,22.25
2022-06-15,24.65999984741211
2022-06-16,22.540000915527344
2022-06-17,23.75
2022-06-21,23.649999618530273
2022-06-22,23.670000076293945
2022-06-23,24.8799991607666
2022-06-24,25.889999389648438
2022-06-27,25.8799991607666
2022-06-28,24.559999465942383
2022-06-29,24.639999389648438
2022-06-30,25.020000457763672
2022-07-01,25.059999465942383
2022-07-05,25.030000686645508
2022-07-06,25.06999969482422
2022-07-07,25.950000762939453
2022-07-08,26.1200008392334
2022-07-11,26.479999542236328
2022-07-12,25.56999969482422
2022-07-13,24.350000381469727
2022-07-14,25.09000015258789
2022-07-15,26.229999542236328
2022-07-18,26.209999084472656
2022-07-19,26.959999084472656
2022-07-20,27.25
2022-07-21,27.06999969482422
2022-07-22,26.309999465942383
2022-07-25,26.5
2022-07-26,26.1200008392334
2022-07-27,27.100000381469727
2022-07-28,27.3799991607666
2022-07-29,27.1299991607666
2022-08-01,27.290000915527344
2022-08-02,27.719999313354492
2022-08-03,29.600000381469727
2022-08-04,29.420000076293945
2022-08-05,29.15999984741211
2022-08-08,29.450000762939453
2022-08-09,26.770000457763672
2022-08-10,26.809999465942383
2022-08-11,25.889999389648438
2022-08-12,25.479999542236328
2022-08-15,25.56999969482422
2022-08-16,25.559999465942383
2022-08-17,24.290000915527344
2022-08-18,24.360000610351562
2022-08-19,23.6200008392334
2022-08-22,23.75
2022-08-23,23.520000457763672
2022-08-24,23.719999313354492
2022-08-25,24.600000381469727
2022-08-26,24.530000686645508
2022-08-29,24.239999771118164
2022-08-30,23.770000457763672
2022-08-31,23.360000610351562
2022-09-01,22.780000686645508
2022-09-02,22.450000762939453
2022-09-06,22.270000457763672
2022-09-07,22.649999618530273
2022-09-08,22.639999389648438
2022-09-09,22.399999618530273
2022-09-12,22.25
2022-09-13,21.059999465942383
2022-09-14,20.270000457763672
2022-09-15,20.600000381469727
2022-09-16,20.049999237060547
2022-09-19,20.030000686645508
2022-09-20,20.360000610351562
2022-09-21,20.979999542236328
2022-09-22,20.209999084472656
2022-09-23,20.469999313354492
2022-09-26,20.149999618530273
2022-09-27,19.860000610351562
2022-09-28,21.1200008392334
2022-09-29,20.149999618530273
2022-09-30,20.030000686645508
2022-10-03,20.520000457763672
2022-10-04,22.1200008392334
2022-10-05,22.010000228881836
2022-10-06,21.709999084472656
2022-10-07,21.030000686645508
2022-10-10,20.100000381469727
2022-10-11,19.979999542236328
2022-10-12,20.030000686645508
2022-10-13,20.440000534057617
2022-10-14,20.1200008392334
2022-10-17,21.010000228881836
2022-10-18,21.209999084472656
2022-10-19,20.469999313354492
2022-10-20,19.8799991607666
2022-10-21,20.40999984741211
2022-10-24,20.860000610351562
2022-10-25,21.649999618530273
2022-10-26,21.989999771118164
2022-10-27,22.09000015258789
2022-10-28,22.729999542236328
2022-10-31,21.760000228881836
2022-11-01,21.459999084472656
2022-11-02,20.739999771118164
2022-11-03,19.239999771118164
2022-11-04,19.06999969482422
2022-11-07,19.290000915527344
2022-11-08,18.899999618530273
2022-11-09,18.6200008392334
2022-11-10,20.639999389648438
2022-11-11,20.959999084472656
2022-11-14,21.3799991607666
2022-11-15,22.719999313354492
2022-11-16,22.280000686645508
2022-11-17,24.5
2022-11-18,22.899999618530273
2022-11-21,23.739999771118164
2022-11-22,24.1299991607666
2022-11-23,25.079999923706055
2022-11-25,25.0
2022-11-28,24.469999313354492
2022-11-29,24.899999618530273
2022-11-30,26.290000915527344
2022-12-01,26.06999969482422
2022-12-02,25.440000534057617
2022-12-05,24.690000534057617
2022-12-06,24.059999465942383
2022-12-07,24.56999969482422
2022-12-08,24.489999771118164
2022-12-09,24.540000915527344
2022-12-12,24.280000686645508
2022-12-13,25.81999969482422
2022-12-14,25.239999771118164
2022-12-15,23.020000457763672
2022-12-16,23.889999389648438
2022-12-19,24.59000015258789
2022-12-20,25.139999389648438
2022-12-21,24.719999313354492
2022-12-22,23.920000076293945
2022-12-23,23.950000762939453
2022-12-27,23.860000610351562
