Date,Adj Close
2020-01-02,153.86000061035156
2020-01-03,155.39999389648438
2020-01-06,157.02000427246094
2020-01-07,157.14999389648438
2020-01-08,158.5
2020-01-09,160.74000549316406
2020-01-10,162.32000732421875
2020-01-13,163.5500030517578
2020-01-14,161.5800018310547
2020-01-15,161.82000732421875
2020-01-16,162.67999267578125
2020-01-17,162.25
2020-01-21,162.47999572753906
2020-01-22,164.36000061035156
2020-01-23,164.02000427246094
2020-01-24,162.8699951171875
2020-01-27,162.3699951171875
2020-01-28,161.60000610351562
2020-01-29,162.5500030517578
2020-01-30,164.08999633789062
2020-01-31,163.72999572753906
2020-02-03,165.36000061035156
2020-02-04,168.52000427246094
2020-02-05,168.16000366210938
2020-02-06,169.0800018310547
2020-02-07,167.75999450683594
2020-02-10,170.30999755859375
2020-02-11,170.92999267578125
2020-02-12,171.9600067138672
2020-02-13,173.74000549316406
2020-02-14,172.32000732421875
2020-02-18,172.11000061035156
2020-02-19,174.80999755859375
2020-02-20,174.27999877929688
2020-02-21,174.4199981689453
2020-02-24,169.8699951171875
2020-02-25,167.25
2020-02-26,164.25
2020-02-27,155.5500030517578
2020-02-28,157.14999389648438
2020-03-02,159.3699951171875
2020-03-03,156.77000427246094
2020-03-04,157.16000366210938
2020-03-05,152.3699951171875
2020-03-06,151.67999267578125
2020-03-09,136.39999389648438
2020-03-10,136.02999877929688
2020-03-11,132.0
2020-03-12,117.54000091552734
2020-03-13,124.83999633789062
2020-03-16,94.30999755859375
2020-03-17,98.43000030517578
2020-03-18,76.31999969482422
2020-03-19,69.94999694824219
2020-03-20,83.95999908447266
2020-03-23,85.48999786376953
2020-03-24,92.02999877929688
2020-03-25,94.16000366210938
2020-03-26,100.87000274658203
2020-03-27,103.01000213623047
2020-03-30,99.30999755859375
2020-03-31,102.0
2020-04-01,93.0
2020-04-02,96.0199966430664
2020-04-03,91.0999984741211
2020-04-06,97.5
2020-04-07,102.87000274658203
2020-04-08,111.37999725341797
2020-04-09,117.04000091552734
2020-04-13,116.58999633789062
2020-04-14,119.72000122070312
2020-04-15,115.33999633789062
2020-04-16,111.31999969482422
2020-04-17,121.51000213623047
2020-04-20,120.0
2020-04-21,112.38999938964844
2020-04-22,110.94999694824219
2020-04-23,109.33000183105469
2020-04-24,107.6500015258789
2020-04-27,111.29000091552734
2020-04-28,116.20999908447266
2020-04-29,122.0999984741211
2020-04-30,116.44999694824219
2020-05-01,115.95999908447266
2020-05-04,115.06999969482422
2020-05-05,121.1500015258789
2020-05-06,120.69999694824219
2020-05-07,112.61000061035156
2020-05-08,112.36000061035156
2020-05-11,113.08999633789062
2020-05-12,106.5
2020-05-13,100.33000183105469
2020-05-14,100.93000030517578
2020-05-15,99.12999725341797
2020-05-18,108.4800033569336
2020-05-19,105.41000366210938
2020-05-20,105.80000305175781
2020-05-21,106.02999877929688
2020-05-22,106.04000091552734
2020-05-26,108.9800033569336
2020-05-27,117.58000183105469
2020-05-28,112.68000030517578
2020-05-29,111.87999725341797
2020-06-01,114.91999816894531
2020-06-02,118.16999816894531
2020-06-03,128.05999755859375
2020-06-04,128.02999877929688
2020-06-05,136.33999633789062
2020-06-08,136.25
2020-06-09,129.94000244140625
2020-06-10,128.5
2020-06-11,119.7699966430664
2020-06-12,121.55999755859375
2020-06-15,121.20999908447266
2020-06-16,124.81999969482422
2020-06-17,121.36000061035156
2020-06-18,120.47000122070312
2020-06-19,115.0999984741211
2020-06-22,117.0
2020-06-23,117.66999816894531
2020-06-24,113.7300033569336
2020-06-25,115.31999969482422
2020-06-26,110.26000213623047
2020-06-29,115.54000091552734
2020-06-30,117.19999694824219
2020-07-01,118.01000213623047
2020-07-02,114.83000183105469
2020-07-06,116.70999908447266
2020-07-07,110.75
2020-07-08,111.33000183105469
2020-07-09,107.19999694824219
2020-07-10,110.12000274658203
2020-07-13,109.18000030517578
2020-07-14,109.0999984741211
2020-07-15,115.69000244140625
2020-07-16,115.56999969482422
2020-07-17,115.91999816894531
2020-07-20,113.08999633789062
2020-07-21,111.20999908447266
2020-07-22,113.27999877929688
2020-07-23,110.6500015258789
2020-07-24,110.97000122070312
2020-07-27,111.81999969482422
2020-07-28,110.47000122070312
2020-07-29,110.63999938964844
2020-07-30,109.5
2020-07-31,107.23999786376953
2020-08-03,106.70999908447266
2020-08-04,111.5
2020-08-05,112.97000122070312
2020-08-06,123.55000305175781
2020-08-07,121.6500015258789
2020-08-10,120.30999755859375
2020-08-11,126.25
2020-08-12,126.0
2020-08-13,128.27999877929688
2020-08-14,130.30999755859375
2020-08-17,130.1199951171875
2020-08-18,127.6500015258789
2020-08-19,126.9800033569336
2020-08-20,127.20999908447266
2020-08-21,128.57000732421875
2020-08-24,129.35000610351562
2020-08-25,131.4600067138672
2020-08-26,128.7100067138672
2020-08-27,134.1199951171875
2020-08-28,135.99000549316406
2020-08-31,133.00999450683594
2020-09-01,135.74000549316406
2020-09-02,135.0500030517578
2020-09-03,137.1300048828125
2020-09-04,136.25999450683594
2020-09-08,135.30999755859375
2020-09-09,135.97999572753906
2020-09-10,135.97999572753906
2020-09-11,134.67999267578125
2020-09-14,136.6300048828125
2020-09-15,139.63999938964844
2020-09-16,143.05999755859375
2020-09-17,141.3800048828125
2020-09-18,139.4600067138672
2020-09-21,138.1999969482422
2020-09-22,142.5
2020-09-23,142.57000732421875
2020-09-24,140.97000122070312
2020-09-25,144.36000061035156
2020-09-28,148.52999877929688
2020-09-29,149.75
2020-09-30,152.0399932861328
2020-10-01,155.0
2020-10-02,154.94000244140625
2020-10-05,157.99000549316406
2020-10-06,149.9199981689453
2020-10-07,152.58999633789062
2020-10-08,153.7899932861328
2020-10-09,154.60000610351562
