Date,Adj Close
2020-01-02,1.8700000047683716
2020-01-03,1.840000033378601
2020-01-06,1.8700000047683716
2020-01-07,1.850000023841858
2020-01-08,1.8600000143051147
2020-01-09,1.8600000143051147
2020-01-10,2.180000066757202
2020-01-13,2.109999895095825
2020-01-14,1.9900000095367432
2020-01-15,1.9800000190734863
2020-01-16,1.9700000286102295
2020-01-17,1.840000033378601
2020-01-21,1.7300000190734863
2020-01-22,1.7200000286102295
2020-01-23,1.600000023841858
2020-01-24,1.5700000524520874
2020-01-27,1.4700000286102295
2020-01-28,1.4299999475479126
2020-01-29,1.3600000143051147
2020-01-30,1.3200000524520874
2020-01-31,1.2400000095367432
2020-02-03,1.2799999713897705
2020-02-04,1.3700000047683716
2020-02-05,1.3899999856948853
2020-02-06,1.3600000143051147
2020-02-07,1.2799999713897705
2020-02-10,1.2699999809265137
2020-02-11,1.3700000047683716
2020-02-12,1.3799999952316284
2020-02-13,1.3799999952316284
2020-02-14,1.350000023841858
2020-02-18,1.3300000429153442
2020-02-19,1.2899999618530273
2020-02-20,1.340000033378601
2020-02-21,1.4500000476837158
2020-02-24,1.4299999475479126
2020-02-25,1.3700000047683716
2020-02-26,1.2300000190734863
2020-02-27,1.1399999856948853
2020-02-28,1.1399999856948853
2020-03-02,1.2599999904632568
2020-03-03,1.149999976158142
2020-03-04,1.2400000095367432
2020-03-05,1.149999976158142
2020-03-06,1.1100000143051147
2020-03-09,0.9900000095367432
2020-03-10,1.0299999713897705
2020-03-11,1.059999942779541
2020-03-12,1.0399999618530273
2020-03-13,0.9279999732971191
2020-03-16,0.875
2020-03-17,0.9150000214576721
2020-03-18,0.75
2020-03-19,0.824999988079071
2020-03-20,0.8999999761581421
2020-03-23,0.9129999876022339
2020-03-24,1.0
2020-03-25,1.090000033378601
2020-03-26,1.1699999570846558
2020-03-27,1.1299999952316284
2020-03-30,1.0199999809265137
2020-03-31,1.0399999618530273
2020-04-01,1.0399999618530273
2020-04-02,1.1100000143051147
2020-04-03,1.100000023841858
2020-04-06,1.149999976158142
2020-04-07,1.1200000047683716
2020-04-08,1.149999976158142
2020-04-09,1.149999976158142
2020-04-13,1.2899999618530273
2020-04-14,1.2699999809265137
2020-04-15,1.25
2020-04-16,1.2200000286102295
2020-04-17,1.2000000476837158
2020-04-20,1.1399999856948853
2020-04-21,1.100000023841858
2020-04-22,1.100000023841858
2020-04-23,1.0399999618530273
2020-04-24,1.0800000429153442
2020-04-27,1.2100000381469727
2020-04-28,1.2400000095367432
2020-04-29,1.3799999952316284
2020-04-30,1.3300000429153442
2020-05-01,1.2400000095367432
2020-05-04,1.25
2020-05-05,1.2999999523162842
2020-05-06,1.2599999904632568
2020-05-07,1.3700000047683716
2020-05-08,1.4199999570846558
2020-05-11,1.440000057220459
2020-05-12,1.3899999856948853
2020-05-13,1.309999942779541
2020-05-14,1.2999999523162842
2020-05-15,1.2899999618530273
2020-05-18,1.2999999523162842
2020-05-19,1.2799999713897705
2020-05-20,1.2799999713897705
2020-05-21,1.2400000095367432
2020-05-22,1.2300000190734863
2020-05-26,1.3200000524520874
2020-05-27,1.340000033378601
2020-05-28,1.340000033378601
2020-05-29,1.409999966621399
2020-06-01,1.3200000524520874
2020-06-02,1.4600000381469727
2020-06-03,1.434999942779541
2020-06-04,1.409999966621399
2020-06-05,1.4299999475479126
2020-06-08,1.4500000476837158
2020-06-09,1.5850000381469727
2020-06-10,1.5800000429153442
2020-06-11,1.409999966621399
2020-06-12,1.399999976158142
2020-06-15,1.4500000476837158
2020-06-16,1.4800000190734863
2020-06-17,1.725000023841858
2020-06-18,1.6399999856948853
2020-06-19,1.6200000047683716
2020-06-22,1.5299999713897705
2020-06-23,1.7000000476837158
2020-06-24,1.5700000524520874
2020-06-25,1.5199999809265137
2020-06-26,1.4800000190734863
2020-06-29,1.600000023841858
2020-06-30,1.6200000047683716
2020-07-01,1.649999976158142
2020-07-02,1.5
2020-07-06,1.6799999475479126
2020-07-07,1.7699999809265137
2020-07-08,1.7400000095367432
2020-07-09,1.7999999523162842
2020-07-10,1.9800000190734863
2020-07-13,1.9900000095367432
2020-07-14,2.0
2020-07-15,2.0299999713897705
2020-07-16,2.0
2020-07-17,2.2100000381469727
2020-07-20,2.450000047683716
2020-07-21,2.299999952316284
2020-07-22,2.319999933242798
2020-07-23,2.240000009536743
2020-07-24,2.1500000953674316
2020-07-27,2.200000047683716
2020-07-28,2.119999885559082
2020-07-29,2.1700000762939453
2020-07-30,2.259999990463257
2020-07-31,2.1500000953674316
2020-08-03,2.130000114440918
2020-08-04,2.200000047683716
2020-08-05,2.1500000953674316
2020-08-06,1.9500000476837158
2020-08-07,2.0999999046325684
2020-08-10,2.1700000762939453
2020-08-11,2.2799999713897705
2020-08-12,2.200000047683716
2020-08-13,2.1600000858306885
2020-08-14,2.4600000381469727
2020-08-17,2.369999885559082
2020-08-18,2.4000000953674316
2020-08-19,2.4700000286102295
2020-08-20,2.7100000381469727
2020-08-21,2.549999952316284
2020-08-24,2.4700000286102295
2020-08-25,2.4000000953674316
2020-08-26,2.4000000953674316
2020-08-27,2.4000000953674316
2020-08-28,2.549999952316284
2020-08-31,2.4600000381469727
2020-09-01,2.3299999237060547
2020-09-02,2.3499999046325684
2020-09-03,2.2200000286102295
2020-09-04,2.140000104904175
2020-09-08,2.0299999713897705
2020-09-09,2.1500000953674316
2020-09-10,2.190000057220459
2020-09-11,2.1600000858306885
2020-09-14,2.2300000190734863
2020-09-15,2.3499999046325684
2020-09-16,2.390000104904175
2020-09-17,2.5399999618530273
2020-09-18,2.5299999713897705
2020-09-21,2.490000009536743
2020-09-22,2.5
2020-09-23,2.359999895095825
2020-09-24,2.4000000953674316
2020-09-25,2.4600000381469727
2020-09-28,2.569999933242798
2020-09-29,2.559999942779541
2020-09-30,2.569999933242798
2020-10-01,2.6500000953674316
2020-10-02,2.9600000381469727
2020-10-05,3.3499999046325684
2020-10-06,3.319999933242798
2020-10-07,3.75
2020-10-08,4.150000095367432
2020-10-09,4.75
2020-10-12,4.050000190734863
2020-10-13,4.150000095367432
2020-10-14,4.0
2020-10-15,3.9600000381469727
2020-10-16,4.309999942779541
2020-10-19,4.510000228881836
2020-10-20,4.519999980926514
2020-10-21,4.25
2020-10-22,4.25
2020-10-23,4.300000190734863
2020-10-26,4.099999904632568
2020-10-27,4.019999980926514
2020-10-28,3.819999933242798
2020-10-29,3.8299999237060547
2020-10-30,3.8399999141693115
2020-11-02,3.75
2020-11-03,3.7100000381469727
2020-11-04,3.950000047683716
2020-11-05,3.9700000286102295
2020-11-06,4.119999885559082
2020-11-09,3.990000009536743
2020-11-10,3.75
2020-11-11,3.6700000762939453
2020-11-12,3.7699999809265137
2020-11-13,3.640000104904175
2020-11-16,3.190000057220459
2020-11-17,3.259999990463257
2020-11-18,3.200000047683716
2020-11-19,3.0899999141693115
2020-11-20,3.0899999141693115
2020-11-23,3.119999885559082
2020-11-24,3.3299999237060547
2020-11-25,3.309999942779541
2020-11-27,3.319999933242798
2020-11-30,3.3399999141693115
2020-12-01,3.5199999809265137
2020-12-02,3.4700000286102295
2020-12-03,3.569999933242798
2020-12-04,3.740000009536743
2020-12-07,4.099999904632568
2020-12-08,3.880000114440918
2020-12-09,3.690000057220459
2020-12-10,3.7899999618530273
2020-12-11,3.930000066757202
2020-12-14,3.930000066757202
2020-12-15,4.590000152587891
2020-12-16,5.010000228881836
2020-12-17,5.239999771118164
2020-12-18,5.519999980926514
2020-12-21,6.039999961853027
2020-12-22,7.010000228881836
2020-12-23,7.579999923706055
2020-12-24,7.610000133514404
2020-12-28,6.71999979019165
2020-12-29,6.539999961853027
2020-12-30,6.619999885559082
2020-12-31,6.46999979019165
2021-01-04,6.480000019073486
2021-01-05,6.550000190734863
2021-01-06,6.409999847412109
2021-01-07,6.489999771118164
2021-01-08,6.190000057220459
2021-01-11,6.320000171661377
2021-01-12,6.079999923706055
2021-01-13,5.860000133514404
2021-01-14,6.099999904632568
2021-01-15,5.880000114440918
2021-01-19,18.829999923706055
2021-01-20,17.969999313354492
2021-01-21,18.040000915527344
2021-01-22,18.219999313354492
2021-01-25,17.639999389648438
2021-01-26,17.479999542236328
2021-01-27,18.440000534057617
2021-01-28,19.520000457763672
2021-01-29,20.75
2021-02-01,21.350000381469727
2021-02-02,20.729999542236328
2021-02-03,21.5
2021-02-04,21.559999465942383
2021-02-05,20.770000457763672
2021-02-08,20.950000762939453
2021-02-09,21.5
2021-02-10,22.93000030517578
2021-02-11,23.270000457763672
2021-02-12,24.209999084472656
2021-02-16,23.93000030517578
2021-02-17,23.860000610351562
2021-02-18,22.600000381469727
2021-02-19,21.200000762939453
2021-02-22,23.030000686645508
2021-02-23,21.020000457763672
2021-02-24,20.670000076293945
2021-02-25,21.219999313354492
2021-02-26,22.280000686645508
2021-03-01,24.059999465942383
2021-03-02,23.25
2021-03-03,21.979999542236328
2021-03-04,21.139999389648438
2021-03-05,21.309999465942383
2021-03-08,21.239999771118164
2021-03-09,22.469999313354492
2021-03-10,22.81999969482422
2021-03-11,24.399999618530273
2021-03-12,25.209999084472656
2021-03-15,23.940000534057617
2021-03-16,23.760000228881836
2021-03-17,23.920000076293945
2021-03-18,24.940000534057617
2021-03-19,26.790000915527344
2021-03-22,27.729999542236328
2021-03-23,25.329999923706055
2021-03-24,22.520000457763672
2021-03-25,23.969999313354492
2021-03-26,23.020000457763672
2021-03-29,22.520000457763672
2021-03-30,23.579999923706055
2021-03-31,25.200000762939453
2021-04-01,26.5
2021-04-05,28.049999237060547
2021-04-06,28.979999542236328
2021-04-07,29.600000381469727
2021-04-08,29.09000015258789
2021-04-09,28.959999084472656
2021-04-12,27.459999084472656
2021-04-13,26.459999084472656
2021-04-14,27.81999969482422
2021-04-15,27.030000686645508
2021-04-16,26.68000030517578
2021-04-19,26.020000457763672
2021-04-20,26.459999084472656
2021-04-21,27.200000762939453
2021-04-22,26.770000457763672
2021-04-23,26.709999084472656
2021-04-26,26.059999465942383
2021-04-27,24.6200008392334
2021-04-28,25.139999389648438
2021-04-29,24.940000534057617
2021-04-30,23.850000381469727
2021-05-03,24.920000076293945
2021-05-04,23.670000076293945
2021-05-05,24.139999389648438
2021-05-06,23.829999923706055
2021-05-07,22.950000762939453
2021-05-10,23.309999465942383
2021-05-11,22.389999389648438
2021-05-12,21.770000457763672
2021-05-13,21.239999771118164
2021-05-14,21.190000534057617
2021-05-17,21.649999618530273
2021-05-18,21.729999542236328
2021-05-19,22.969999313354492
2021-05-20,22.75
2021-05-21,22.559999465942383
2021-05-24,22.329999923706055
2021-05-25,21.739999771118164
2021-05-26,21.030000686645508
2021-05-27,21.610000610351562
2021-05-28,22.239999771118164
2021-06-01,23.639999389648438
2021-06-02,21.739999771118164
2021-06-03,21.899999618530273
2021-06-04,21.729999542236328
2021-06-07,22.3799991607666
2021-06-08,18.760000228881836
2021-06-09,17.764999389648438
2021-06-10,19.649999618530273
2021-06-11,18.3799991607666
2021-06-14,17.829999923706055
2021-06-15,17.809999465942383
2021-06-16,17.989999771118164
2021-06-17,18.15999984741211
2021-06-18,18.290000915527344
2021-06-21,17.90999984741211
2021-06-22,17.979999542236328
2021-06-23,17.229999542236328
2021-06-24,17.079999923706055
2021-06-25,17.790000915527344
2021-06-28,17.899999618530273
2021-06-29,17.15999984741211
2021-06-30,17.559999465942383
2021-07-01,17.209999084472656
2021-07-02,17.06999969482422
