Date,Adj Close
2020-01-02,45.209999084472656
2020-01-03,44.720001220703125
2020-01-06,44.63999938964844
2020-01-07,45.77000045776367
2020-01-08,45.77000045776367
2020-01-09,45.779998779296875
2020-01-10,45.59000015258789
2020-01-13,46.58000183105469
2020-01-14,47.06999969482422
2020-01-15,46.68000030517578
2020-01-16,47.18000030517578
2020-01-17,47.959999084472656
2020-01-21,48.150001525878906
2020-01-22,48.09000015258789
2020-01-23,48.22999954223633
2020-01-24,48.439998626708984
2020-01-27,47.18000030517578
2020-01-28,47.15999984741211
2020-01-29,47.72999954223633
2020-01-30,47.34000015258789
2020-01-31,46.209999084472656
2020-02-03,46.58000183105469
2020-02-04,48.97999954223633
2020-02-05,49.11000061035156
2020-02-06,50.150001525878906
2020-02-07,50.16999816894531
2020-02-10,50.45000076293945
2020-02-11,50.83000183105469
2020-02-12,50.66999816894531
2020-02-13,51.709999084472656
2020-02-14,51.849998474121094
2020-02-18,52.279998779296875
2020-02-19,54.470001220703125
2020-02-20,63.630001068115234
2020-02-21,65.0
2020-02-24,59.689998626708984
2020-02-25,57.779998779296875
2020-02-26,57.08000183105469
2020-02-27,54.619998931884766
2020-02-28,55.810001373291016
2020-03-02,54.400001525878906
2020-03-03,53.209999084472656
2020-03-04,54.25
2020-03-05,51.54999923706055
2020-03-06,49.349998474121094
2020-03-09,44.970001220703125
2020-03-10,45.38999938964844
2020-03-11,41.4900016784668
2020-03-12,35.529998779296875
2020-03-13,36.34000015258789
2020-03-16,28.670000076293945
2020-03-17,28.1200008392334
2020-03-18,25.010000228881836
2020-03-19,26.31999969482422
2020-03-20,27.190000534057617
2020-03-23,31.219999313354492
2020-03-24,36.81999969482422
2020-03-25,39.88999938964844
2020-03-26,40.779998779296875
2020-03-27,37.939998626708984
2020-03-30,37.060001373291016
2020-03-31,36.02000045776367
2020-04-01,31.440000534057617
2020-04-02,30.1299991607666
2020-04-03,30.309999465942383
2020-04-06,37.119998931884766
2020-04-07,37.79999923706055
2020-04-08,39.189998626708984
2020-04-09,40.630001068115234
2020-04-13,38.439998626708984
2020-04-14,38.689998626708984
2020-04-15,36.11000061035156
2020-04-16,33.36000061035156
2020-04-17,36.33000183105469
2020-04-20,36.459999084472656
2020-04-21,36.20000076293945
2020-04-22,38.720001220703125
2020-04-23,38.34000015258789
2020-04-24,40.70500183105469
2020-04-27,43.0099983215332
2020-04-28,42.15999984741211
2020-04-29,45.619998931884766
2020-04-30,43.959999084472656
2020-05-01,42.459999084472656
2020-05-04,42.59000015258789
2020-05-05,43.599998474121094
2020-05-06,43.43000030517578
2020-05-07,48.560001373291016
2020-05-08,52.970001220703125
2020-05-11,55.7599983215332
2020-05-12,49.220001220703125
2020-05-13,46.529998779296875
2020-05-14,47.459999084472656
2020-05-15,48.779998779296875
2020-05-18,49.619998931884766
2020-05-19,51.09000015258789
2020-05-20,54.04999923706055
2020-05-21,54.15999984741211
2020-05-22,56.5
2020-05-26,58.869998931884766
2020-05-27,59.04999923706055
2020-05-28,57.369998931884766
2020-05-29,57.9900016784668
2020-06-01,58.220001220703125
2020-06-02,59.380001068115234
2020-06-03,62.06999969482422
2020-06-04,61.41999816894531
2020-06-05,59.31999969482422
2020-06-08,62.2599983215332
2020-06-09,61.189998626708984
2020-06-10,59.59000015258789
2020-06-11,56.29999923706055
2020-06-12,56.790000915527344
2020-06-15,60.0
2020-06-16,59.099998474121094
2020-06-17,60.7400016784668
2020-06-18,61.34000015258789
2020-06-19,62.25
2020-06-22,60.65999984741211
2020-06-23,63.11000061035156
2020-06-24,59.29999923706055
2020-06-25,59.08000183105469
2020-06-26,55.59000015258789
2020-06-29,57.119998931884766
2020-06-30,57.61000061035156
2020-07-01,58.90999984741211
2020-07-02,59.959999084472656
2020-07-06,61.279998779296875
2020-07-07,62.689998626708984
2020-07-08,63.61000061035156
2020-07-09,62.9900016784668
2020-07-10,62.25
2020-07-13,58.20000076293945
2020-07-14,57.849998474121094
2020-07-15,59.08000183105469
2020-07-16,62.189998626708984
2020-07-17,64.23999786376953
2020-07-20,66.23999786376953
2020-07-21,65.0199966430664
2020-07-22,67.4000015258789
2020-07-23,65.5
2020-07-24,65.72000122070312
2020-07-27,66.91000366210938
2020-07-28,65.0
2020-07-29,66.48999786376953
2020-07-30,69.9000015258789
2020-07-31,68.38999938964844
2020-08-03,67.94000244140625
2020-08-04,68.23999786376953
2020-08-05,70.5999984741211
2020-08-06,71.41999816894531
2020-08-07,79.76000213623047
2020-08-10,79.33999633789062
2020-08-11,75.33000183105469
2020-08-12,76.0
2020-08-13,74.44000244140625
2020-08-14,76.63999938964844
2020-08-17,79.79000091552734
2020-08-18,82.31999969482422
2020-08-19,83.83000183105469
2020-08-20,82.8499984741211
2020-08-21,83.19999694824219
2020-08-24,83.5999984741211
2020-08-25,82.83000183105469
2020-08-26,83.8499984741211
2020-08-27,85.23999786376953
2020-08-28,87.31999969482422
2020-08-31,85.76000213623047
2020-09-01,88.44000244140625
2020-09-02,89.27999877929688
2020-09-03,85.44000244140625
2020-09-04,83.87999725341797
2020-09-08,80.66000366210938
2020-09-09,82.31999969482422
2020-09-10,82.76000213623047
2020-09-11,85.37999725341797
2020-09-14,87.18000030517578
2020-09-15,91.16999816894531
2020-09-16,94.9800033569336
2020-09-17,96.44999694824219
2020-09-18,95.87000274658203
2020-09-21,95.70999908447266
2020-09-22,99.19000244140625
2020-09-23,96.31999969482422
2020-09-24,97.80999755859375
2020-09-25,101.2699966430664
2020-09-28,101.16000366210938
2020-09-29,101.41999816894531
2020-09-30,101.58999633789062
2020-10-01,107.52999877929688
2020-10-02,108.18000030517578
2020-10-05,110.11000061035156
2020-10-06,104.98999786376953
2020-10-07,105.51000213623047
2020-10-08,105.04000091552734
2020-10-09,104.26000213623047
2020-10-12,101.01000213623047
2020-10-13,101.19999694824219
2020-10-14,102.87000274658203
2020-10-15,101.86000061035156
2020-10-16,97.11000061035156
2020-10-19,98.44999694824219
2020-10-20,98.43000030517578
2020-10-21,98.6500015258789
2020-10-22,96.77999877929688
2020-10-23,96.16000366210938
2020-10-26,92.05000305175781
2020-10-27,92.5199966430664
2020-10-28,89.66000366210938
2020-10-29,92.01000213623047
2020-10-30,88.62000274658203
2020-11-02,89.16000366210938
2020-11-03,91.69000244140625
2020-11-04,99.94999694824219
2020-11-05,103.8499984741211
2020-11-06,118.41999816894531
2020-11-09,104.12000274658203
2020-11-10,100.38999938964844
2020-11-11,108.0199966430664
2020-11-12,107.41999816894531
2020-11-13,106.02999877929688
2020-11-16,107.04000091552734
2020-11-17,105.26000213623047
2020-11-18,102.23999786376953
2020-11-19,109.48999786376953
2020-11-20,111.55999755859375
2020-11-23,114.12999725341797
2020-11-24,107.0
2020-11-25,107.08999633789062
2020-11-27,108.05000305175781
2020-11-30,107.80999755859375
2020-12-01,107.19000244140625
2020-12-02,107.0999984741211
2020-12-03,107.2699966430664
2020-12-04,106.97000122070312
2020-12-07,111.91999816894531
2020-12-08,114.69999694824219
2020-12-09,117.2300033569336
2020-12-10,121.08999633789062
2020-12-11,126.47000122070312
2020-12-14,134.1699981689453
2020-12-15,133.8000030517578
2020-12-16,135.0
2020-12-17,138.52999877929688
2020-12-18,135.1999969482422
2020-12-21,136.39999389648438
2020-12-22,140.66000366210938
2020-12-23,141.22999572753906
2020-12-24,138.63999938964844
2020-12-28,132.67999267578125
2020-12-29,130.55999755859375
2020-12-30,130.4499969482422
2020-12-31,129.8000030517578
2021-01-04,130.77000427246094
2021-01-05,135.64500427246094
2021-01-06,134.67999267578125
2021-01-07,141.99000549316406
2021-01-08,144.61000061035156
2021-01-11,143.19000244140625
2021-01-12,146.32000732421875
2021-01-13,143.22999572753906
2021-01-14,143.6999969482422
2021-01-15,137.5
2021-01-19,143.97000122070312
2021-01-20,148.5399932861328
2021-01-21,145.9199981689453
2021-01-22,145.82000732421875
2021-01-25,146.86000061035156
2021-01-26,139.27000427246094
2021-01-27,127.47000122070312
2021-01-28,132.35000610351562
2021-01-29,130.4600067138672
2021-02-01,137.0500030517578
2021-02-02,144.86000061035156
2021-02-03,144.7899932861328
2021-02-04,148.60000610351562
2021-02-05,156.77000427246094
2021-02-08,163.27000427246094
2021-02-09,168.72000122070312
2021-02-10,164.6999969482422
2021-02-11,194.0
2021-02-12,197.80999755859375
2021-02-16,199.89999389648438
2021-02-17,189.75999450683594
2021-02-18,181.25
2021-02-19,181.22000122070312
2021-02-22,169.6199951171875
2021-02-23,168.8699951171875
2021-02-24,164.27999877929688
2021-02-25,152.44000244140625
2021-02-26,161.3300018310547
2021-03-01,167.0
2021-03-02,161.86000061035156
2021-03-03,149.16000366210938
2021-03-04,136.5
2021-03-05,135.16000366210938
2021-03-08,124.66000366210938
2021-03-09,138.27000427246094
2021-03-10,146.9600067138672
2021-03-11,157.25999450683594
2021-03-12,150.7100067138672
2021-03-15,150.5
2021-03-16,146.1699981689453
2021-03-17,143.8800048828125
2021-03-18,131.77999877929688
2021-03-19,134.61000061035156
2021-03-22,137.91000366210938
2021-03-23,134.49000549316406
2021-03-24,127.36000061035156
2021-03-25,124.91999816894531
2021-03-26,127.23999786376953
2021-03-29,119.62999725341797
2021-03-30,123.76000213623047
2021-03-31,129.63999938964844
2021-04-01,133.41000366210938
2021-04-05,133.47999572753906
2021-04-06,140.2899932861328
2021-04-07,137.91000366210938
2021-04-08,146.7100067138672
2021-04-09,145.11000061035156
2021-04-12,142.00999450683594
2021-04-13,144.11000061035156
2021-04-14,136.4600067138672
2021-04-15,141.39999389648438
2021-04-16,134.61000061035156
2021-04-19,133.0
2021-04-20,129.1999969482422
2021-04-21,135.05999755859375
2021-04-22,132.47000122070312
2021-04-23,137.0
2021-04-26,141.19000244140625
2021-04-27,138.99000549316406
2021-04-28,135.8699951171875
2021-04-29,132.44000244140625
2021-04-30,130.1199951171875
2021-05-03,125.69999694824219
2021-05-04,121.44999694824219
2021-05-05,113.80000305175781
2021-05-06,113.75
2021-05-07,118.54499816894531
2021-05-10,112.47000122070312
2021-05-11,114.77999877929688
2021-05-12,108.72000122070312
2021-05-13,107.0999984741211
2021-05-14,111.87999725341797
2021-05-17,110.16999816894531
2021-05-18,109.77999877929688
2021-05-19,108.0
2021-05-20,111.94999694824219
2021-05-21,109.83000183105469
2021-05-24,112.93000030517578
2021-05-25,112.55000305175781
2021-05-26,114.48999786376953
2021-05-27,115.3499984741211
2021-05-28,117.31999969482422
2021-06-01,113.55999755859375
2021-06-02,111.7300033569336
2021-06-03,108.43000030517578
2021-06-04,108.80000305175781
2021-06-07,112.56999969482422
2021-06-08,113.08000183105469
2021-06-09,111.4000015258789
2021-06-10,109.12999725341797
2021-06-11,110.83999633789062
2021-06-14,113.58000183105469
2021-06-15,109.27999877929688
2021-06-16,108.88999938964844
2021-06-17,112.73999786376953
2021-06-18,115.95999908447266
2021-06-21,112.98999786376953
2021-06-22,114.41000366210938
2021-06-23,117.29000091552734
2021-06-24,121.18000030517578
2021-06-25,118.61000061035156
2021-06-28,124.18000030517578
2021-06-29,124.22000122070312
2021-06-30,122.22000122070312
2021-07-01,120.5999984741211
2021-07-02,117.31999969482422
2021-07-06,119.68000030517578
2021-07-07,117.5199966430664
2021-07-08,113.7699966430664
2021-07-09,115.29000091552734
2021-07-12,114.13999938964844
2021-07-13,110.26000213623047
2021-07-14,105.94999694824219
2021-07-15,104.87000274658203
2021-07-16,104.1500015258789
2021-07-19,104.7699966430664
2021-07-20,107.98999786376953
2021-07-21,111.66000366210938
2021-07-22,110.62999725341797
2021-07-23,111.63999938964844
2021-07-26,108.7699966430664
2021-07-27,106.63999938964844
2021-07-28,110.25
2021-07-29,107.97000122070312
2021-07-30,106.26000213623047
2021-08-02,107.5199966430664
2021-08-03,104.58999633789062
2021-08-04,109.2300033569336
2021-08-05,110.23999786376953
2021-08-06,101.1500015258789
2021-08-09,101.69000244140625
2021-08-10,99.81999969482422
2021-08-11,99.41999816894531
2021-08-12,99.37000274658203
2021-08-13,96.41000366210938
2021-08-16,94.41999816894531
2021-08-17,93.16999816894531
2021-08-18,93.20999908447266
