Date,Adj Close
2020-01-02,60.06999969482422
2020-01-03,60.150001525878906
2020-01-06,57.7599983215332
2020-01-07,54.81999969482422
2020-01-08,53.70000076293945
2020-01-09,55.599998474121094
2020-01-10,57.06999969482422
2020-01-13,56.689998626708984
2020-01-14,57.959999084472656
2020-01-15,59.54999923706055
2020-01-16,61.150001525878906
2020-01-17,61.27000045776367
2020-01-21,60.79999923706055
2020-01-22,61.939998626708984
2020-01-23,61.65999984741211
2020-01-24,61.5
2020-01-27,60.88999938964844
2020-01-28,61.36000061035156
2020-01-29,61.40999984741211
2020-01-30,61.2400016784668
2020-01-31,62.0
2020-02-03,62.540000915527344
2020-02-04,62.369998931884766
2020-02-05,63.040000915527344
2020-02-06,67.13999938964844
2020-02-07,64.88999938964844
2020-02-10,66.01000213623047
2020-02-11,65.63999938964844
2020-02-12,65.6500015258789
2020-02-13,65.47000122070312
2020-02-14,65.66000366210938
2020-02-18,64.79000091552734
2020-02-19,62.79999923706055
2020-02-20,60.90999984741211
2020-02-21,61.439998626708984
2020-02-24,58.72999954223633
2020-02-25,57.709999084472656
2020-02-26,59.33000183105469
2020-02-27,48.25
2020-02-28,48.0099983215332
2020-03-02,44.2599983215332
2020-03-03,44.959999084472656
2020-03-04,46.72999954223633
2020-03-05,43.29999923706055
2020-03-06,42.91999816894531
2020-03-09,40.16999816894531
2020-03-10,40.119998931884766
2020-03-11,38.29999923706055
2020-03-12,35.0099983215332
2020-03-13,35.939998626708984
2020-03-16,30.350000381469727
2020-03-17,40.939998626708984
2020-03-18,38.400001525878906
2020-03-19,41.97999954223633
2020-03-20,36.95000076293945
2020-03-23,35.060001373291016
2020-03-24,43.54999923706055
2020-03-25,39.93000030517578
2020-03-26,40.66999816894531
2020-03-27,37.7599983215332
2020-03-30,40.54999923706055
2020-03-31,40.7400016784668
2020-04-01,37.77000045776367
2020-04-02,38.7400016784668
2020-04-03,38.220001220703125
2020-04-06,43.220001220703125
2020-04-07,43.93000030517578
2020-04-08,44.16999816894531
2020-04-09,47.209999084472656
2020-04-13,50.099998474121094
2020-04-14,45.599998474121094
2020-04-15,42.869998931884766
2020-04-16,42.779998779296875
2020-04-17,43.130001068115234
2020-04-20,43.63999938964844
2020-04-21,41.83000183105469
2020-04-22,41.83000183105469
2020-04-23,41.91999816894531
2020-04-24,41.77000045776367
2020-04-27,45.5099983215332
2020-04-28,45.900001525878906
2020-04-29,42.0
2020-04-30,40.0099983215332
2020-05-01,38.790000915527344
2020-05-04,38.970001220703125
2020-05-05,38.209999084472656
2020-05-06,36.959999084472656
2020-05-07,34.060001373291016
2020-05-08,34.380001068115234
2020-05-11,34.79999923706055
2020-05-12,32.5
2020-05-13,31.170000076293945
2020-05-14,30.229999542236328
2020-05-15,31.020000457763672
2020-05-18,32.9900016784668
2020-05-19,31.149999618530273
2020-05-20,31.5
2020-05-21,31.68000030517578
2020-05-22,31.56999969482422
2020-05-26,31.389999389648438
2020-05-27,31.610000610351562
2020-05-28,31.790000915527344
2020-05-29,31.059999465942383
2020-06-01,31.329999923706055
2020-06-02,30.280000686645508
2020-06-03,30.079999923706055
2020-06-04,31.010000228881836
2020-06-05,32.16999816894531
2020-06-08,34.880001068115234
2020-06-09,33.5
2020-06-10,34.75
2020-06-11,31.309999465942383
2020-06-12,31.309999465942383
2020-06-15,31.200000762939453
2020-06-16,31.59000015258789
2020-06-17,30.479999542236328
2020-06-18,30.15999984741211
2020-06-19,29.93000030517578
2020-06-22,30.56999969482422
2020-06-23,30.809999465942383
2020-06-24,30.079999923706055
2020-06-25,31.489999771118164
2020-06-26,30.469999313354492
2020-06-29,31.200000762939453
2020-06-30,32.34000015258789
2020-07-01,31.8799991607666
2020-07-02,30.889999389648438
2020-07-06,31.34000015258789
2020-07-07,30.6299991607666
2020-07-08,29.06999969482422
2020-07-09,26.3799991607666
2020-07-10,27.229999542236328
2020-07-13,27.899999618530273
2020-07-14,28.469999313354492
2020-07-15,29.559999465942383
2020-07-16,29.760000228881836
2020-07-17,30.030000686645508
2020-07-20,29.3799991607666
2020-07-21,29.59000015258789
2020-07-22,28.84000015258789
2020-07-23,28.139999389648438
2020-07-24,26.510000228881836
2020-07-27,28.3700008392334
2020-07-28,28.649999618530273
2020-07-29,29.579999923706055
2020-07-30,30.299999237060547
2020-07-31,29.610000610351562
2020-08-03,29.860000610351562
2020-08-04,30.84000015258789
2020-08-05,31.0
2020-08-06,29.5
2020-08-07,30.3700008392334
2020-08-10,33.06999969482422
2020-08-11,31.209999084472656
2020-08-12,31.6299991607666
2020-08-13,33.099998474121094
2020-08-14,32.400001525878906
2020-08-17,31.649999618530273
2020-08-18,31.559999465942383
2020-08-19,32.029998779296875
2020-08-20,31.920000076293945
2020-08-21,31.239999771118164
2020-08-24,32.0099983215332
2020-08-25,32.0
2020-08-26,31.270000457763672
2020-08-27,31.110000610351562
2020-08-28,31.260000228881836
2020-08-31,31.360000610351562
2020-09-01,30.559999465942383
2020-09-02,31.280000686645508
2020-09-03,29.93000030517578
2020-09-04,29.149999618530273
2020-09-08,29.0
2020-09-09,28.639999389648438
2020-09-10,27.68000030517578
2020-09-11,27.6200008392334
2020-09-14,28.40999984741211
2020-09-15,28.350000381469727
2020-09-16,29.489999771118164
2020-09-17,29.84000015258789
2020-09-18,30.360000610351562
2020-09-21,28.229999542236328
2020-09-22,28.290000915527344
2020-09-23,28.1299991607666
2020-09-24,26.860000610351562
2020-09-25,27.25
2020-09-28,27.719999313354492
2020-09-29,28.239999771118164
2020-09-30,28.209999084472656
2020-10-01,28.389999389648438
2020-10-02,28.59000015258789
2020-10-05,29.1299991607666
2020-10-06,29.030000686645508
2020-10-07,29.139999389648438
2020-10-08,30.190000534057617
2020-10-09,30.780000686645508
2020-10-12,30.559999465942383
2020-10-13,28.989999771118164
2020-10-14,29.0
2020-10-15,29.209999084472656
2020-10-16,29.790000915527344
2020-10-19,29.0
2020-10-20,27.950000762939453
2020-10-21,27.290000915527344
2020-10-22,27.719999313354492
2020-10-23,28.950000762939453
2020-10-26,28.510000228881836
2020-10-27,27.790000915527344
2020-10-28,27.31999969482422
2020-10-29,26.31999969482422
2020-10-30,25.489999771118164
2020-11-02,27.5
2020-11-03,28.110000610351562
2020-11-04,28.170000076293945
2020-11-05,26.65999984741211
2020-11-06,23.690000534057617
2020-11-09,25.209999084472656
2020-11-10,27.18000030517578
2020-11-11,27.219999313354492
2020-11-12,26.209999084472656
2020-11-13,27.799999237060547
2020-11-16,28.760000228881836
2020-11-17,28.81999969482422
2020-11-18,28.149999618530273
2020-11-19,27.860000610351562
2020-11-20,28.020000457763672
2020-11-23,28.219999313354492
2020-11-24,29.190000534057617
2020-11-25,29.260000228881836
2020-11-27,29.479999542236328
2020-11-30,29.559999465942383
2020-12-01,28.200000762939453
2020-12-02,28.309999465942383
2020-12-03,28.25
2020-12-04,29.329999923706055
2020-12-07,29.649999618530273
2020-12-08,31.34000015258789
2020-12-09,30.56999969482422
2020-12-10,29.700000762939453
2020-12-11,29.93000030517578
2020-12-14,29.950000762939453
2020-12-15,30.93000030517578
2020-12-16,30.760000228881836
2020-12-17,31.469999313354492
2020-12-18,31.170000076293945
2020-12-21,29.610000610351562
2020-12-22,29.1200008392334
2020-12-23,28.350000381469727
2020-12-24,28.0
2020-12-28,28.040000915527344
2020-12-29,28.229999542236328
2020-12-30,28.639999389648438
2020-12-31,29.040000915527344
2021-01-04,30.219999313354492
2021-01-05,31.34000015258789
2021-01-06,31.510000228881836
2021-01-07,31.729999542236328
2021-01-08,31.309999465942383
2021-01-11,31.579999923706055
2021-01-12,31.959999084472656
2021-01-13,31.809999465942383
2021-01-14,32.099998474121094
2021-01-15,32.130001068115234
2021-01-19,32.34000015258789
2021-01-20,32.119998931884766
2021-01-21,31.760000228881836
2021-01-22,32.09000015258789
2021-01-25,32.13999938964844
2021-01-26,32.060001373291016
2021-01-27,30.829999923706055
2021-01-28,29.520000457763672
2021-01-29,28.540000915527344
2021-02-01,29.959999084472656
2021-02-02,30.889999389648438
2021-02-03,30.360000610351562
2021-02-04,30.459999084472656
2021-02-05,30.709999084472656
2021-02-08,31.3799991607666
2021-02-09,31.799999237060547
2021-02-10,31.809999465942383
2021-02-11,31.260000228881836
2021-02-12,31.489999771118164
2021-02-16,31.68000030517578
2021-02-17,31.0
2021-02-18,30.170000076293945
2021-02-19,30.239999771118164
2021-02-22,30.200000762939453
2021-02-23,29.1299991607666
2021-02-24,29.780000686645508
2021-02-25,29.600000381469727
2021-02-26,29.100000381469727
2021-03-01,30.049999237060547
2021-03-02,29.56999969482422
2021-03-03,29.229999542236328
2021-03-04,28.399999618530273
2021-03-05,29.5
2021-03-08,30.34000015258789
2021-03-09,29.959999084472656
2021-03-10,31.579999923706055
2021-03-11,31.860000610351562
2021-03-12,32.34000015258789
2021-03-15,33.0099983215332
2021-03-16,33.0
2021-03-17,32.970001220703125
2021-03-18,33.0
2021-03-19,34.33000183105469
2021-03-22,33.70000076293945
2021-03-23,32.0099983215332
