Date,Adj Close
2020-01-02,8.729999542236328
2020-01-03,8.6899995803833
2020-01-06,8.699999809265137
2020-01-07,8.729999542236328
2020-01-08,8.84000015258789
2020-01-09,8.890000343322754
2020-01-10,9.020000457763672
2020-01-13,8.979999542236328
2020-01-14,8.789999961853027
2020-01-15,8.850000381469727
2020-01-16,8.989999771118164
2020-01-17,8.899999618530273
2020-01-21,8.899999618530273
2020-01-22,8.960000038146973
2020-01-23,9.020000457763672
2020-01-24,9.210000038146973
2020-01-27,9.069999694824219
2020-01-28,8.880000114440918
2020-01-29,8.850000381469727
2020-01-30,8.850000381469727
2020-01-31,8.65999984741211
2020-02-03,8.710000038146973
2020-02-04,8.829999923706055
2020-02-05,8.979999542236328
2020-02-06,9.079999923706055
2020-02-07,8.84000015258789
2020-02-10,8.760000228881836
2020-02-11,8.699999809265137
2020-02-12,8.5600004196167
2020-02-13,8.699999809265137
2020-02-14,8.670000076293945
2020-02-18,8.84000015258789
2020-02-19,9.199999809265137
2020-02-20,8.539999961853027
2020-02-21,8.5600004196167
2020-02-24,8.229999542236328
2020-02-25,8.119999885559082
2020-02-26,8.050000190734863
2020-02-27,7.980000019073486
2020-02-28,7.78000020980835
2020-03-02,7.670000076293945
2020-03-03,7.659999847412109
2020-03-04,7.75
2020-03-05,7.449999809265137
2020-03-06,7.480000019073486
2020-03-09,6.960000038146973
2020-03-10,7.559999942779541
2020-03-11,7.230000019073486
2020-03-12,6.519999980926514
2020-03-13,6.539999961853027
2020-03-16,5.610000133514404
2020-03-17,6.179999828338623
2020-03-18,5.760000228881836
2020-03-19,6.139999866485596
2020-03-20,6.159999847412109
2020-03-23,6.039999961853027
2020-03-24,6.320000171661377
2020-03-25,6.53000020980835
2020-03-26,7.099999904632568
2020-03-27,6.960000038146973
2020-03-30,6.960000038146973
2020-03-31,6.96999979019165
2020-04-01,6.510000228881836
2020-04-02,7.019999980926514
2020-04-03,6.96999979019165
2020-04-06,7.360000133514404
2020-04-07,7.579999923706055
2020-04-08,8.079999923706055
2020-04-09,7.980000019073486
2020-04-13,8.479999542236328
2020-04-14,8.65999984741211
2020-04-15,8.609999656677246
2020-04-16,8.529999732971191
2020-04-17,8.989999771118164
2020-04-20,8.760000228881836
2020-04-21,8.489999771118164
2020-04-22,8.640000343322754
2020-04-23,8.770000457763672
2020-04-24,8.9399995803833
2020-04-27,8.8100004196167
2020-04-28,8.880000114440918
2020-04-29,8.829999923706055
2020-04-30,7.800000190734863
2020-05-01,7.630000114440918
2020-05-04,7.880000114440918
2020-05-05,7.78000020980835
2020-05-06,7.739999771118164
2020-05-07,7.690000057220459
2020-05-08,8.100000381469727
2020-05-11,8.619999885559082
2020-05-12,8.170000076293945
2020-05-13,8.039999961853027
2020-05-14,7.889999866485596
2020-05-15,7.980000019073486
2020-05-18,8.329999923706055
2020-05-19,7.949999809265137
2020-05-20,8.180000305175781
2020-05-21,8.039999961853027
2020-05-22,8.1899995803833
2020-05-26,8.149999618530273
2020-05-27,8.40999984741211
2020-05-28,8.109999656677246
2020-05-29,8.029999732971191
2020-06-01,7.869999885559082
2020-06-02,7.940000057220459
2020-06-03,8.010000228881836
2020-06-04,7.929999828338623
2020-06-05,8.319999694824219
2020-06-08,8.369999885559082
2020-06-09,8.220000267028809
2020-06-10,8.140000343322754
2020-06-11,7.690000057220459
2020-06-12,7.78000020980835
2020-06-15,7.909999847412109
2020-06-16,7.949999809265137
2020-06-17,7.739999771118164
2020-06-18,7.630000114440918
2020-06-19,7.690000057220459
2020-06-22,7.840000152587891
2020-06-23,7.889999866485596
2020-06-24,7.960000038146973
2020-06-25,7.789999961853027
2020-06-26,7.46999979019165
2020-06-29,7.559999942779541
2020-06-30,7.880000114440918
2020-07-01,7.730000019073486
2020-07-02,7.75
2020-07-06,7.809999942779541
2020-07-07,7.630000114440918
2020-07-08,7.579999923706055
2020-07-09,7.570000171661377
2020-07-10,7.710000038146973
2020-07-13,7.510000228881836
2020-07-14,7.610000133514404
2020-07-15,7.789999961853027
2020-07-16,7.699999809265137
2020-07-17,7.909999847412109
2020-07-20,8.079999923706055
2020-07-21,8.050000190734863
2020-07-22,8.069999694824219
2020-07-23,11.640000343322754
2020-07-24,11.199999809265137
2020-07-27,11.8100004196167
2020-07-28,10.289999961853027
2020-07-29,10.539999961853027
2020-07-30,10.3100004196167
2020-07-31,10.579999923706055
2020-08-03,10.729999542236328
2020-08-04,10.739999771118164
2020-08-05,10.800000190734863
2020-08-06,10.84000015258789
2020-08-07,10.760000228881836
2020-08-10,10.819999694824219
2020-08-11,10.789999961853027
2020-08-12,10.930000305175781
2020-08-13,11.350000381469727
2020-08-14,10.84000015258789
2020-08-17,11.069999694824219
2020-08-18,10.970000267028809
2020-08-19,11.069999694824219
2020-08-20,11.25
2020-08-21,11.239999771118164
2020-08-24,11.170000076293945
2020-08-25,11.15999984741211
2020-08-26,11.229999542236328
2020-08-27,11.130000114440918
2020-08-28,11.149999618530273
2020-08-31,11.119999885559082
2020-09-01,11.039999961853027
2020-09-02,11.25
2020-09-03,10.649999618530273
2020-09-04,10.329999923706055
2020-09-08,10.149999618530273
2020-09-09,10.220000267028809
2020-09-10,9.949999809265137
2020-09-11,9.989999771118164
2020-09-14,9.859999656677246
2020-09-15,9.920000076293945
2020-09-16,10.0600004196167
2020-09-17,10.029999732971191
2020-09-18,10.1899995803833
2020-09-21,10.229999542236328
2020-09-22,10.369999885559082
2020-09-23,10.0
2020-09-24,9.739999771118164
2020-09-25,9.9399995803833
2020-09-28,10.119999885559082
2020-09-29,10.390000343322754
2020-09-30,10.239999771118164
2020-10-01,10.34000015258789
2020-10-02,10.050000190734863
2020-10-05,10.289999961853027
2020-10-06,10.529999732971191
2020-10-07,10.770000457763672
2020-10-08,10.710000038146973
2020-10-09,10.720000267028809
2020-10-12,10.989999771118164
2020-10-13,11.210000038146973
2020-10-14,11.529999732971191
2020-10-15,11.789999961853027
2020-10-16,11.819999694824219
2020-10-19,11.989999771118164
2020-10-20,11.930000305175781
2020-10-21,12.460000038146973
2020-10-22,12.949999809265137
2020-10-23,13.899999618530273
2020-10-26,13.550000190734863
2020-10-27,13.4399995803833
2020-10-28,13.119999885559082
2020-10-29,13.25
2020-10-30,12.649999618530273
2020-11-02,12.579999923706055
2020-11-03,12.789999961853027
2020-11-04,12.739999771118164
2020-11-05,13.0600004196167
2020-11-06,12.970000267028809
2020-11-09,12.529999732971191
2020-11-10,12.319999694824219
2020-11-11,12.65999984741211
2020-11-12,12.65999984741211
2020-11-13,12.84000015258789
2020-11-16,12.979999542236328
2020-11-17,13.0600004196167
2020-11-18,12.869999885559082
2020-11-19,13.1899995803833
2020-11-20,13.399999618530273
2020-11-23,13.890000343322754
2020-11-24,13.1899995803833
2020-11-25,15.380000114440918
2020-11-27,15.420000076293945
2020-11-30,16.700000762939453
2020-12-01,16.56999969482422
2020-12-02,15.930000305175781
2020-12-03,17.290000915527344
2020-12-04,17.56999969482422
2020-12-07,17.56999969482422
2020-12-08,17.770000457763672
2020-12-09,17.239999771118164
2020-12-10,17.31999969482422
2020-12-11,16.8799991607666
2020-12-14,17.020000457763672
2020-12-15,17.0
2020-12-16,17.190000534057617
2020-12-17,17.6200008392334
2020-12-18,17.850000381469727
2020-12-21,17.6299991607666
2020-12-22,17.670000076293945
2020-12-23,17.280000686645508
2020-12-24,17.639999389648438
2020-12-28,18.829999923706055
2020-12-29,18.309999465942383
2020-12-30,18.329999923706055
2020-12-31,18.399999618530273
2021-01-04,17.989999771118164
2021-01-05,17.709999084472656
2021-01-06,17.799999237060547
2021-01-07,18.09000015258789
2021-01-08,18.190000534057617
2021-01-11,18.059999465942383
2021-01-12,18.43000030517578
2021-01-13,18.229999542236328
2021-01-14,18.059999465942383
2021-01-15,17.559999465942383
2021-01-19,18.030000686645508
2021-01-20,18.469999313354492
2021-01-21,18.459999084472656
2021-01-22,18.93000030517578
2021-01-25,17.790000915527344
2021-01-26,17.18000030517578
2021-01-27,16.43000030517578
2021-01-28,16.530000686645508
2021-01-29,16.450000762939453
2021-02-01,16.600000381469727
2021-02-02,17.280000686645508
2021-02-03,16.959999084472656
2021-02-04,17.729999542236328
2021-02-05,18.459999084472656
2021-02-08,18.229999542236328
